hostId,cpuCapacity,freeCpu,memCapacity,freeMem
5,0.5,0.3125,0.2493,0.0496
6,0.5,0.13501,0.2493,0.02627
7,0.5,0.28125,0.2493,0.04165
10,0.5,0.14068,0.2493,0.01125
13,0.5,0.125,0.2493,0.18887
14,0.5,0.125,0.2493,0.00441
19,0.5,0.0981,0.2493,0.168218
21,0.5,0.28125,0.2493,0.0537
23,0.5,0.125,0.2493,0.00441
25,0.5,0.0625,0.2493,3.59E-4
26,0.5,0.07129,0.2493,0.039223
27,0.5,0.25,0.2493,0.03657
28,0.5,0.17745,0.2493,0.03747
36,0.5,0.12133,0.2493,0.028292
37,0.5,0.19182,0.2493,0.01012
38,0.5,0.28125,0.2493,0.04295
39,0.5,0.09619,0.2493,0.01597
41,0.5,0.206272,0.2493,0.046857
43,0.5,0.28125,0.2493,0.04295
45,0.5,0.125,0.2493,0.03641
46,0.5,0.25,0.2493,0.04679
49,0.5,0.02808,0.2493,0.02766
52,0.5,0.19685,0.2493,0.04858
54,0.5,0.2861,0.2493,7.0E-4
56,0.5,0.12756,0.2493,0.00656
60,0.5,0.28125,0.2493,0.05164
61,0.5,0.27502,0.2493,0.057164
62,0.5,0.13985,0.2493,0.01681
63,0.5,0.040071,0.2493,0.019449
67,0.5,0.3118,0.2493,0.0489
68,0.5,0.25061,0.2493,0.04679
72,0.5,0.0981,0.2493,0.14743
73,0.5,0.16122,0.2493,0.01822
74,0.5,0.25,0.2493,0.03527
75,0.5,0.06557,0.2493,0.015561
121306,0.5,0.275002,0.2493,0.057171
243096,0.5,0.26251,0.2493,0.060111
381113,0.5,0.10254,0.4995,0.29526
381126,0.5,0.125,0.4995,0.33504
381128,0.5,0.087502,0.4995,0.19335
381129,0.5,0.13864,0.4995,0.07909
381133,0.5,0.113755,0.4995,0.242124
381139,0.5,0.16248,0.4995,0.328018
381227,0.5,0.10002,0.4995,0.2791
381233,0.5,0.0719,0.4995,0.21843
381234,0.5,0.12495,0.4995,0.06681
381235,0.5,0.159432,0.4995,0.02409
381236,0.5,0.02997,0.4995,0.053782
381352,0.5,0.12125,0.4995,0.27596
381361,0.5,0.13677,0.2493,0.030666
381364,0.5,0.12183,0.4995,0.35629
381365,0.5,0.05552,0.4995,0.197977
381368,0.5,0.06192,0.4995,0.201141
381369,0.5,0.19235,0.4995,0.0185
381370,0.5,0.10003,0.4995,0.311936
381371,0.5,0.02805,0.4995,0.108227
381374,0.5,0.04818,0.4995,0.123273
381378,0.5,0.052451,0.4995,0.035365
381381,0.5,0.1192753,0.4995,0.068214
381384,0.5,0.118752,0.4995,0.244955
381386,0.5,0.09574,0.4995,0.27558
381389,0.5,0.15625,0.4995,0.43975
410692,0.5,0.05613,0.4995,0.04326
410695,0.5,0.08117,0.4995,0.19826
418535,0.5,0.1393046,0.4995,0.07203
418536,0.5,0.21875,0.4995,0.0771
418547,0.5,0.125,0.4995,0.3517
418548,0.5,0.051847,0.4995,0.045032
418549,0.5,0.126754,0.4995,0.070453
418551,0.5,0.21805,0.4995,0.0764
418552,0.5,0.182996,0.4995,0.08252
418559,0.5,0.02678,0.4995,0.083401
418560,0.5,0.148145,0.4995,0.32657
418561,0.5,0.13361,0.4995,0.364131
418562,0.5,0.131186,0.4995,0.051011
418564,0.5,0.08752,0.4995,0.25362
418565,0.5,0.09995,0.4995,0.290438
418566,0.5,0.1606,0.4995,0.42308
418570,0.5,0.18612,0.4995,0.08547
418572,0.5,0.21805,0.4995,0.0764
418574,0.5,0.144382,0.4995,0.336279
418581,0.5,0.0769,0.4995,0.0894
418583,0.5,0.09436,0.4995,0.28704
418584,0.5,0.10626,0.4995,0.290442
418585,0.5,0.04749,0.4995,0.19952
418586,0.5,0.12561,0.4995,0.06598
418588,0.5,0.02563,0.4995,0.072433
418589,0.5,0.05627,0.4995,0.03318
418689,0.5,0.143708,0.4995,0.364239
418690,0.5,0.04117,0.4995,0.1437
418691,0.5,0.1112153,0.4995,0.075719
418695,0.5,0.0744,0.4995,0.22852
418697,0.5,0.08752,0.4995,0.25913
418708,0.5,0.08632,0.4995,0.142288
