hostId,cpuCapacity,freeCpu,memCapacity,freeMem
5,0.5,4.7E-4,0.2493,7.23E-4
6,0.5,0.1693653,0.2493,3.99E-4
7,0.5,0.0593,0.2493,0.00113
10,0.5,0.059356,0.2493,8.79E-4
13,0.5,0.14379,0.2493,0.002387
14,0.5,0.0,0.2493,0.00261
19,0.5,7.0E-5,0.2493,0.004306
21,0.5,0.1187653,0.2493,0.002484
23,0.5,0.10687,0.2493,0.001671
25,0.5,0.090082,0.2493,0.003218
26,0.5,0.1875,0.2493,0.00186
27,0.5,0.0045113,0.2493,0.00888
28,0.5,0.00436,0.2493,0.058231
36,0.5,0.12501,0.2493,4.57E-4
37,0.5,0.11499,0.2493,0.00162
38,0.5,5.653E-4,0.2493,0.01869
39,0.5,0.004984,0.2493,0.0011506
41,0.5,0.10877,0.2493,0.001471
43,0.5,0.07999,0.2493,0.00317
45,0.5,0.081282,0.2493,0.001785
46,0.5,0.01502,0.2493,0.001013
49,0.5,0.10249,0.2493,0.002763
52,0.5,0.08129,0.2493,0.002736
54,0.5,0.076918,0.2493,2.16E-4
56,0.5,0.002542,0.2493,1.33E-4
60,0.5,0.0861953,0.2493,7.65E-4
61,0.5,0.00933,0.2493,0.118374
62,0.5,0.11315,0.2493,0.00496
63,0.5,0.08946,0.2493,0.001565
67,0.5,0.118822,0.2493,3.1E-5
68,0.5,6.13E-4,0.2493,0.009909
72,0.5,0.11315,0.2493,8.22E-4
73,0.5,0.05627,0.2493,0.002806
74,0.5,3.2E-5,0.2493,0.007327
75,0.5,1.512E-4,0.2493,0.008665
121306,0.5,0.193762,0.2493,0.004597
243096,0.5,0.003152,0.2493,0.002319
381113,0.5,0.00933,0.4995,0.368574
381126,0.5,0.0,0.4995,0.00919
381128,0.5,5.386E-4,0.4995,0.0124228
381129,0.5,0.07055,0.4995,0.00266
381133,0.5,0.0,0.4995,0.221383
381139,0.5,0.0091453,0.4995,0.166312
381227,0.5,0.00863,0.4995,0.22139
381233,0.5,0.004027,0.4995,0.118306
381234,0.5,0.00682,0.4995,0.072453
381235,0.5,0.002959,0.4995,0.10879
