hostId,cpuCapacity,freeCpu,memCapacity,freeMem
5,0.5,0.28125,0.2493,0.04165
6,0.5,0.1187,0.2493,0.1669
7,0.5,0.064481,0.2493,0.015586
10,0.5,0.28125,0.2493,0.04165
13,0.5,0.12121,0.2493,0.01825
14,0.5,0.11316,0.2493,0.02792
19,0.5,0.12756,0.2493,0.00656
21,0.5,0.0981,0.2493,0.12832
23,0.5,0.28125,0.2493,0.0418
25,0.5,0.125,0.2493,0.00441
26,0.5,0.09873,0.2493,0.008115
27,0.5,0.23438,0.2493,0.035759
28,0.5,0.21591,0.2493,0.03139
36,0.5,0.28125,0.2493,0.04165
37,0.5,0.28438,0.2493,0.03115
38,0.5,0.12384,0.2493,0.034571
39,0.5,0.26874,0.2493,0.05562
41,0.5,0.0625,0.2493,0.05721
43,0.5,0.09871,0.2493,0.13467
45,0.5,0.306252,0.2493,0.03078
46,0.5,0.125,0.2493,0.19449
49,0.5,0.13379,0.2493,0.01236
52,0.5,0.125,0.2493,0.00441
54,0.5,0.1187,0.2493,0.2175
56,0.5,0.115082,0.2493,0.0304833
60,0.5,0.28125,0.2493,0.04165
61,0.5,0.04813,0.2493,0.00441
62,0.5,0.0625,0.2493,0.2294
63,0.5,0.25,0.2493,0.03527
67,0.5,0.04622,0.2493,0.02513
68,0.5,0.06873,0.2493,0.01237
72,0.5,0.25,0.2493,0.006401
73,0.5,0.20625,0.2493,0.030252
74,0.5,0.0712,0.2493,0.00338
75,0.5,0.21875,0.2493,0.01502
121306,0.5,0.125,0.2493,0.00441
243096,0.5,0.125,0.2493,0.19449
381113,0.5,0.09375,0.4995,0.29655
381126,0.5,0.13491,0.4995,0.34218
381128,0.5,0.10254,0.4995,0.26463
381129,0.5,0.080446,0.4995,0.058329
381133,0.5,0.0625,0.4995,0.02181
381139,0.5,0.07797,0.4995,0.181968
381227,0.5,0.125,0.4995,0.3317
381233,0.5,0.03693,0.4995,0.02997
381234,0.5,0.03366,0.4995,0.091551
381235,0.5,0.09375,0.4995,0.28146
381236,0.5,0.1438,0.4995,0.343567
381352,0.5,0.084381,0.4995,0.209572
381361,0.5,0.04248,0.2493,0.02332
381364,0.5,0.1343,0.4995,0.34218
381365,0.5,0.10315,0.4995,0.304072
381368,0.5,0.1211,0.4995,0.37482
381369,0.5,0.05571,0.4995,0.04192
381370,0.5,0.00747,0.4995,0.06003
381371,0.5,0.108752,0.4995,0.281682
381374,0.5,0.1187,0.4995,0.06709
381378,0.5,0.159342,0.4995,0.433396
381381,0.5,0.057,0.4995,0.031435
381384,0.5,0.05446,0.4995,0.154547
381386,0.5,0.151682,0.4995,0.03371
381389,0.5,0.03872,0.4995,0.129431
410692,0.5,0.125,0.4995,0.41198
410695,0.5,0.05234,0.4995,0.11652
418535,0.5,0.14374,0.4995,0.45372
418536,0.5,0.00538,0.4995,0.04834
418547,0.5,0.09817,0.4995,0.344692
418548,0.5,0.1187,0.4995,0.4677
418549,0.5,0.02364,0.4995,0.02001
418551,0.5,0.1756303,0.4995,0.375798
418552,0.5,0.10003,0.4995,0.260951
418559,0.5,0.07129,0.4995,0.188401
418560,0.5,0.19235,0.4995,0.0185
418561,0.5,0.19235,0.4995,0.0185
418562,0.5,0.1187,0.4995,0.2749
418564,0.5,0.061332,0.4995,0.032021
418565,0.5,0.05435,0.4995,0.1191
418566,0.5,0.0719,0.4995,0.19719
418570,0.5,0.060753,0.4995,0.129186
418572,0.5,0.14062,0.4995,0.463817
418574,0.5,0.13491,0.4995,0.34218
418581,0.5,0.00492,0.4995,0.04274
418583,0.5,0.04065,0.4995,0.140382
418584,0.5,0.08111,0.4995,0.19716
418585,0.5,0.1462173,0.4995,0.371028
418586,0.5,0.1606,0.4995,0.42308
418588,0.5,0.08557,0.4995,0.24193
418589,0.5,0.17505,0.4995,0.07
418689,0.5,0.0235,0.4995,0.02432
418690,0.5,0.09375,0.4995,0.19561
418691,0.5,0.09376,0.4995,0.243734
418695,0.5,0.08129,0.4995,0.20329
418697,0.5,0.05627,0.4995,0.21009
418708,0.5,0.06015,0.4995,0.02607
421565,0.5,0.01886,0.4995,0.02634
421569,0.5,0.05252,0.4995,0.032383
421571,0.5,0.05939,0.4995,0.20744
421574,0.5,0.128016,0.4995,0.044137
421578,0.5,0.109383,0.4995,0.25118
421587,0.5,0.03625,0.4995,0.05416
