hostId,cpuCapacity,freeCpu,memCapacity,freeMem
5,0.5,0.16251,0.2493,0.00246
6,0.5,0.046302,0.2493,2.76E-4
7,0.5,0.06891,0.2493,6.73E-4
10,0.5,0.12561,0.2493,0.00276
13,0.5,0.175032,0.2493,0.001696
14,0.5,0.006232,0.2493,0.0019438
19,0.5,0.003134,0.2493,0.03946
21,0.5,0.15686,0.2493,0.00307
23,0.5,0.175632,0.2493,5.24E-4
25,0.5,0.005594,0.2493,0.0019398
26,0.5,2.646E-4,0.2493,4.72E-4
27,0.5,0.038212,0.2493,2.056E-4
28,0.5,0.125,0.2493,0.0012
36,0.5,0.033812,0.2493,2.476E-4
37,0.5,0.004902,0.2493,0.05538
38,0.5,0.0043673,0.2493,0.034074
39,0.5,5.413E-4,0.2493,0.001916
41,0.5,0.10626,0.2493,5.23E-4
43,0.5,0.056962,0.2493,6.44E-4
45,0.5,0.10626,0.2493,1.81E-4
46,0.5,0.095694,0.2493,4.62E-4
49,0.5,0.187532,0.2493,3.37E-4
52,0.5,1.4E-5,0.2493,0.068181
54,0.5,0.07501,0.2493,3.43E-4
56,0.5,0.17817,0.2493,0.002544
60,0.5,0.009946,0.2493,6.188E-4
61,0.5,0.00547,0.2493,0.055091
62,0.5,0.07757,0.2493,0.001477
63,0.5,0.06938,0.2493,0.00216
67,0.5,0.153143,0.2493,0.001253
68,0.5,0.19931,0.2493,0.001081
72,0.5,0.004142,0.2493,0.001673
73,0.5,0.06638,0.2493,0.001773
74,0.5,0.15105,0.2493,0.00278
75,0.5,0.09561,0.2493,0.001603
121306,0.5,0.037562,0.2493,0.0010468
243096,0.5,0.167152,0.2493,0.002746
381113,0.5,3.2E-5,0.4995,0.0010958
381126,0.5,0.00572,0.4995,0.145423
381128,0.5,5.565E-4,0.4995,0.001495
381129,0.5,0.0018738,0.4995,0.002281
381133,0.5,0.0,0.4995,0.2885
381139,0.5,0.086122,0.4995,0.003329
381227,0.5,0.12985,0.4995,0.0026
381233,0.5,0.003152,0.4995,0.181235
381234,0.5,2.4E-5,0.4995,0.215275
381235,0.5,0.00305,0.4995,0.13784
381236,0.5,0.00554,0.4995,0.239084
381352,0.5,0.001254,0.4995,0.136975
381361,0.5,0.17505,0.2493,0.005294
381364,0.5,0.021814,0.4995,5.958E-4
381365,0.5,0.0011293,0.4995,0.00159
381368,0.5,0.0,0.4995,0.26574
381369,0.5,0.07055,0.4995,0.00266
381370,0.5,0.006202,0.4995,0.159293
381371,0.5,0.00619,0.4995,0.226182
381374,0.5,6.266E-4,0.4995,0.003044
381378,0.5,0.003155,0.4995,0.379144
381381,0.5,0.027448,0.4995,0.0014588
381384,0.5,0.06735,0.4995,0.0026
381386,0.5,0.00205,0.4995,0.11595
381389,0.5,0.004992,0.4995,0.27202
410692,0.5,4.878E-4,0.4995,0.005661
410695,0.5,0.001243,0.4995,0.326833
418535,0.5,0.037512,0.4995,0.0015358
418536,0.5,0.0,0.4995,0.17922
418547,0.5,5.65E-5,0.4995,0.022839
418548,0.5,0.009282,0.4995,7.0E-4
418549,0.5,0.029224,0.4995,0.0010758
418551,0.5,0.002722,0.4995,0.060733
418552,0.5,5.892E-4,0.4995,0.014756
418559,0.5,0.06735,0.4995,0.00242
418560,0.5,0.00313,0.4995,0.19037
418561,0.5,9.6E-5,0.4995,0.019403
418562,0.5,0.00558,0.4995,0.159294
418564,0.5,0.00199,0.4995,0.180818
418565,0.5,0.0042553,0.4995,0.001397
418566,0.5,0.0018093,0.4995,0.114357
418570,0.5,0.0025203,0.4995,0.084557
418572,0.5,0.0,0.4995,0.22858
418574,0.5,0.0,0.4995,0.226041
418581,0.5,0.0,0.4995,0.274835
418583,0.5,0.0,0.4995,0.00919
418584,0.5,0.04861,0.4995,2.31E-4
418585,0.5,0.0,0.4995,0.273591
418586,0.5,0.003152,0.4995,0.216241
418588,0.5,0.00193,0.4995,0.231334
418589,0.5,6.0E-7,0.4995,0.006504
418689,0.5,0.004364,0.4995,0.309731
418690,0.5,4.0E-6,0.4995,0.12333
418691,0.5,0.0012963,0.4995,0.003519
418695,0.5,5.373E-4,0.4995,0.03508
418697,0.5,6.1E-4,0.4995,0.01811
418708,0.5,0.006222,0.4995,0.231592
421565,0.5,0.003082,0.4995,0.298888
421569,0.5,0.0,0.4995,0.117115
421571,0.5,1.4E-5,0.4995,0.07705
421574,0.5,0.004372,0.4995,0.220911
