hostId,cpuCapacity,freeCpu,memCapacity,freeMem
5,0.5,0.21875,0.2493,0.00186
6,0.5,0.13425,0.2493,0.00246
7,0.5,0.00256,0.2493,8.8E-4
10,0.5,0.18751,0.2493,5.23E-4
13,0.5,0.17068,0.2493,6.62E-4
14,0.5,0.06436,0.2493,0.001973
19,0.5,0.04376,0.2493,7.23E-4
21,0.5,0.09376,0.2493,0.002093
23,0.5,0.16876,0.2493,3.61E-4
25,0.5,0.16876,0.2493,3.61E-4
26,0.5,0.27603,0.2493,0.00135
27,0.5,0.16876,0.2493,3.61E-4
28,0.5,0.05562,0.2493,0.001933
36,0.5,0.07578,0.2493,0.001333
37,0.5,0.02756,0.2493,1.9E-4
38,0.5,0.001911,0.2493,0.069325
39,0.5,8.69E-5,0.2493,0.0131818
41,0.5,0.0,0.2493,0.10928
43,0.5,0.006863,0.2493,5.76E-4
45,0.5,0.011873,0.2493,8.98E-4
46,0.5,0.06186,0.2493,1.26E-4
49,0.5,0.118801,0.2493,5.8E-4
52,0.5,0.0062,0.2493,0.04257
54,0.5,0.1875,0.2493,0.00347
56,0.5,0.06449,0.2493,0.003863
60,0.5,0.027874,0.2493,0.0011374
61,0.5,0.06539,0.2493,0.00104
62,0.5,6.953E-4,0.2493,0.002769
63,0.5,0.00487,0.2493,0.002187
67,0.5,0.035,0.2493,4.17E-4
68,0.5,0.06321,0.2493,0.001301
72,0.5,0.003091,0.2493,0.071261
73,0.5,0.06929,0.2493,0.002463
74,0.5,0.15495,0.2493,0.00285
75,0.5,0.123602,0.2493,6.28E-4
121306,0.5,0.06133,0.2493,9.93E-4
243096,0.5,0.18751,0.2493,6.37E-4
381113,0.5,0.00297,0.4995,0.11049
381126,0.5,0.00512,0.4995,0.21223
381128,0.5,0.001231,0.4995,0.184844
381129,0.5,0.00625,0.4995,0.2343
381133,0.5,6.18E-4,0.4995,0.029393
381139,0.5,4.766E-4,0.4995,0.004098
381227,0.5,9.736E-4,0.4995,1.88E-5
381233,0.5,5.52E-4,0.4995,0.173244
381234,0.5,0.00874,0.4995,0.18838
381235,0.5,0.07055,0.4995,0.00266
381236,0.5,0.00308,0.4995,0.268717
381352,0.5,4.2E-5,0.4995,0.196451
381361,0.5,0.16183,0.2493,0.002061
381364,0.5,5.006E-4,0.4995,0.039874
381365,0.5,0.002533,0.4995,0.071915
381368,0.5,0.00805,0.4995,0.31539
381369,0.5,0.0029975,0.4995,0.002561
381370,0.5,0.004853,0.4995,0.109415
381371,0.5,0.001762,0.4995,1.87E-4
381374,0.5,2.7E-5,0.4995,0.104693
381378,0.5,0.0,0.4995,0.15677
381381,0.5,5.089E-4,0.4995,0.015221
381384,0.5,0.00555,0.4995,0.0026
381386,0.5,0.00796,0.4995,0.166543
381389,0.5,0.09697,0.4995,1.1E-4
410692,0.5,0.00388,0.4995,0.080761
410695,0.5,0.00256,0.4995,0.074374
418535,0.5,0.003091,0.4995,0.180824
418536,0.5,0.003091,0.4995,0.305591
418547,0.5,8.0E-5,0.4995,0.09963
418548,0.5,4.0E-5,0.4995,0.262151
418549,0.5,5.26E-5,0.4995,0.037006
418551,0.5,5.19E-4,0.4995,4.75E-4
418552,0.5,2.0E-5,0.4995,0.16918
