hostId,cpuCapacity,freeCpu,memCapacity,freeMem
5,0.5,0.25,0.2493,0.03527
6,0.5,0.09871,0.2493,0.13467
7,0.5,0.04437,0.2493,0.02038
10,0.5,0.1438,0.2493,0.01928
13,0.5,0.3118,0.2493,0.0489
14,0.5,0.250032,0.2493,0.012543
19,0.5,0.28125,0.2493,0.04165
21,0.5,0.3118,0.2493,0.0489
23,0.5,0.21564,0.2493,0.04439
25,0.5,0.3125,0.2493,0.0496
26,0.5,0.19376,0.2493,0.042223
27,0.5,0.26875,0.2493,0.058558
28,0.5,0.1394,0.2493,0.00257
36,0.5,0.05438,0.2493,0.05325
37,0.5,0.06252,0.2493,0.008073
38,0.5,0.100699,0.2493,0.031693
39,0.5,0.28125,0.2493,0.04165
41,0.5,0.09062,0.2493,0.00471
43,0.5,0.02808,0.2493,0.00611
45,0.5,0.05004,0.2493,0.01691
46,0.5,0.12756,0.2493,0.01449
49,0.5,0.1875,0.2493,0.02002
52,0.5,0.271881,0.2493,0.058302
54,0.5,0.28125,0.2493,0.0378
56,0.5,0.3050026,0.2493,0.057911
60,0.5,0.26875,0.2493,0.05778
61,0.5,0.27502,0.2493,0.0532
62,0.5,0.05248,0.2493,0.012635
63,0.5,0.14942,0.2493,0.02181
67,0.5,0.12561,0.2493,0.17929
68,0.5,0.284391,0.2493,0.054761
72,0.5,0.12561,0.2493,0.17929
73,0.5,0.09998,0.2493,0.01468
74,0.5,0.05616,0.2493,0.0088
75,0.5,0.3125,0.2493,0.0696
121306,0.5,0.09806,0.2493,0.01674
243096,0.5,0.12194,0.2493,0.028292
381113,0.5,0.040033,0.4995,0.031088
381126,0.5,0.039387,0.4995,0.060002
381128,0.5,0.03806,0.4995,0.093733
381129,0.5,0.04239,0.4995,0.10048
381133,0.5,0.06878,0.4995,0.01792
381139,0.5,0.05867,0.4995,0.12231
381227,0.5,0.074886,0.4995,0.091473
381233,0.5,0.1355006,0.4995,0.329742
381234,0.5,0.19235,0.4995,0.0185
381235,0.5,0.11877,0.4995,0.05279
381236,0.5,0.12186,0.4995,0.337553
381352,0.5,0.02502,0.4995,0.117988
381361,0.5,0.3125,0.2493,0.0496
381364,0.5,0.1241646,0.4995,0.295207
381365,0.5,0.086142,0.4995,0.237862
381368,0.5,0.15002,0.4995,0.461482
381369,0.5,0.08117,0.4995,0.21822
381370,0.5,0.02817,0.4995,0.052626
381371,0.5,0.05826,0.4995,0.135801
381374,0.5,0.09436,0.4995,0.27414
381378,0.5,0.1187,0.4995,0.2749
381381,0.5,0.19235,0.4995,0.0185
381384,0.5,0.0680653,0.4995,0.047759
381386,0.5,0.07246,0.4995,0.24467
381389,0.5,0.133002,0.4995,0.076759
410692,0.5,0.06314,0.4995,0.224463
410695,0.5,0.04552,0.4995,0.10495
418535,0.5,0.1211,0.4995,0.35815
418536,0.5,0.09375,0.4995,0.29119
418547,0.5,0.21805,0.4995,0.0764
418548,0.5,0.128092,0.4995,0.348321
418549,0.5,0.10626,0.4995,0.321391
418551,0.5,0.11747,0.4995,0.279054
418552,0.5,0.03564,0.4995,0.10892
418559,0.5,0.09375,0.4995,0.28405
418560,0.5,0.0912226,0.4995,0.230833
418561,0.5,0.09375,0.4995,0.27432
418562,0.5,0.12561,0.4995,0.33409
418564,0.5,0.093732,0.4995,0.065519
418565,0.5,0.0513073,0.4995,0.05671
418566,0.5,0.0669,0.4995,0.40551
418570,0.5,0.14812,0.4995,0.407558
418572,0.5,0.06327,0.4995,0.19747
418574,0.5,0.15002,0.4995,0.421663
418581,0.5,0.150012,0.4995,0.419589
418583,0.5,0.040592,0.4995,0.043676
418584,0.5,0.08752,0.4995,0.265
418585,0.5,0.1187,0.4995,0.4677
418586,0.5,0.042492,0.4995,0.066671
418588,0.5,0.09074,0.4995,0.19438
418589,0.5,0.117374,0.4995,0.223185
418689,0.5,0.125,0.4995,0.33409
418690,0.5,0.107454,0.4995,0.207691
418691,0.5,0.12805,0.4995,0.06124
418695,0.5,0.13936,0.4995,0.35152
418697,0.5,0.0625,0.4995,0.167303
418708,0.5,0.0838,0.4995,0.246871
421565,0.5,0.108,0.4995,0.05114
421569,0.5,0.0395,0.4995,0.09074
421571,0.5,0.054218,0.4995,0.106028
421574,0.5,0.125,0.4995,0.36177
421578,0.5,0.09694,0.4995,0.29725
421587,0.5,0.10626,0.4995,0.318091
421592,0.5,0.1068713,0.4995,0.228244
421593,0.5,0.0805,0.4995,0.21236
422053,0.5,0.08635,0.4995,0.20974
422055,0.5,0.1187,0.4995,0.4677
422069,0.5,0.10739,0.4995,0.05114
422080,0.5,0.106252,0.4995,0.283835
422082,0.5,0.10745,0.4995,0.310993
422084,0.5,0.07129,0.4995,0.21245
422087,0.5,0.19235,0.4995,0.0185
422090,0.5,0.03289,0.4995,0.094392
422091,0.5,0.09746,0.4995,0.31865
450799,0.5,0.18612,0.4995,0.08547
485231,0.5,0.06288,0.4995,0.13574
485241,0.5,0.087504,0.4995,0.211571
486699,0.5,0.03122,0.4995,0.070743
486702,0.5,0.1187,0.4995,0.2749
486703,0.5,0.125,0.4995,0.34316
486704,0.5,0.03007,0.4995,0.102467
486707,0.5,0.06878,0.4995,0.216302
486711,0.5,0.1606,0.4995,0.42308
486805,0.5,0.19235,0.4995,0.0185
486816,0.5,0.1606,0.4995,0.42308
486820,0.5,0.06421,0.4995,0.16414
