hostId,cpuCapacity,freeCpu,memCapacity,freeMem
5,0.5,3.0E-5,0.2493,0.00773
6,0.5,0.09998,0.2493,4.0E-5
7,0.5,0.005612,0.2493,0.0019568
10,0.5,0.10312,0.2493,0.001076
13,0.5,0.1438,0.2493,0.002355
14,0.5,0.0025163,0.2493,0.029342
19,0.5,0.003102,0.2493,8.9E-4
21,0.5,0.09248,0.2493,0.002049
23,0.5,0.171866,0.2493,0.001384
25,0.5,0.206272,0.2493,0.001771
26,0.5,0.09209,0.2493,0.001494
27,0.5,0.181252,0.2493,2.08E-4
28,0.5,0.10003,0.2493,5.43E-4
36,0.5,0.1126,0.2493,0.00147
37,0.5,0.004666,0.2493,3.556E-4
38,0.5,0.213753,0.2493,0.003014
39,0.5,0.073832,0.2493,0.001217
41,0.5,0.211802,0.2493,9.28E-4
43,0.5,0.003092,0.2493,0.032048
45,0.5,0.13812,0.2493,0.001743
46,0.5,0.014962,0.2493,7.4E-5
49,0.5,0.0050306,0.2493,0.003333
52,0.5,0.13812,0.2493,0.001743
54,0.5,6.106E-4,0.2493,0.015505
56,0.5,0.205034,0.2493,0.001229
60,0.5,0.004364,0.2493,0.0998
61,0.5,0.31735,0.2493,5.5E-4
62,0.5,0.0046773,0.2493,7.41E-4
63,0.5,0.0018506,0.2493,0.0017078
67,0.5,0.01187,0.2493,7.37E-4
68,0.5,0.0429,0.2493,2.21E-4
72,0.5,0.0,0.2493,0.041461
73,0.5,0.168092,0.2493,0.001402
74,0.5,0.2375,0.2493,0.00197
75,0.5,0.10631,0.2493,0.002233
121306,0.5,0.31735,0.2493,5.5E-4
243096,0.5,0.062532,0.2493,4.02E-4
381113,0.5,5.0E-5,0.4995,0.140478
381126,0.5,0.00546,0.4995,2.39E-4
381128,0.5,0.00256,0.4995,0.1988
381129,0.5,5.52E-4,0.4995,0.120484
381133,0.5,0.020515,0.4995,2.978E-4
381139,0.5,0.00436,0.4995,0.32724
381227,0.5,0.002542,0.4995,0.155718
381233,0.5,0.00622,0.4995,0.08194
381234,0.5,7.906E-4,0.4995,0.003664
381235,0.5,0.032472,0.4995,5.17E-4
381236,0.5,0.0025516,0.4995,0.002962
381352,0.5,0.003152,0.4995,0.155718
381361,0.5,0.205568,0.2493,9.43E-4
381364,0.5,0.003692,0.4995,0.148939
381365,0.5,0.00314,0.4995,0.222507
381368,0.5,0.003152,0.4995,0.219288
381369,0.5,3.2E-5,0.4995,0.255729
381370,0.5,0.0011165,0.4995,3.64E-4
381371,0.5,4.2E-5,0.4995,0.164748
381374,0.5,2.0E-5,0.4995,0.002018
381378,0.5,0.12668,0.4995,0.0026
381381,0.5,7.2E-5,0.4995,0.18498
381384,0.5,0.001716,0.4995,0.127294
381386,0.5,9.2E-5,0.4995,6.69E-4
381389,0.5,0.041544,0.4995,0.0010798
410692,0.5,1.4E-5,0.4995,0.265716
410695,0.5,0.001784,0.4995,0.127046
418535,0.5,0.00171,0.4995,0.08338
418536,0.5,0.0024813,0.4995,0.158428
418547,0.5,0.00623,0.4995,0.188122
418548,0.5,6.52E-4,0.4995,0.298509
418549,0.5,0.0036612,0.4995,0.001241
418551,0.5,0.002554,0.4995,0.167769
418552,0.5,0.006192,0.4995,0.400808
418559,0.5,0.001344,0.4995,0.220319
418560,0.5,3.2E-5,0.4995,0.123959
418561,0.5,0.019234,0.4995,6.38E-5
418562,0.5,0.002052,0.4995,0.379256
418564,0.5,0.042362,0.4995,0.0011058
418565,0.5,0.00562,0.4995,0.153111
418566,0.5,0.00378,0.4995,0.16508
418570,0.5,0.0,0.4995,0.00919
418572,0.5,0.00317,0.4995,0.252914
418574,0.5,0.0056653,0.4995,0.27668
418581,0.5,0.0025873,0.4995,0.003447
418583,0.5,6.06E-4,0.4995,0.002601
418584,0.5,1.0E-5,0.4995,0.036486
418585,0.5,0.001622,0.4995,0.103923
418586,0.5,0.0417693,0.4995,5.158E-4
418588,0.5,0.00219,0.4995,0.09597
418589,0.5,0.00317,0.4995,0.219592
418689,0.5,0.0192953,0.4995,5.72E-4
418690,0.5,0.005482,0.4995,0.159448
418691,0.5,0.0018626,0.4995,0.001149
418695,0.5,0.003166,0.4995,0.278382
418697,0.5,6.1E-4,0.4995,0.23856
418708,0.5,0.002472,0.4995,0.139673
421565,0.5,0.001892,0.4995,0.135939
421569,0.5,0.00115,0.4995,0.161574
421571,0.5,0.0,0.4995,0.33245
421574,0.5,0.003152,0.4995,0.230899
421578,0.5,0.0317553,0.4995,2.2E-4
421587,0.5,3.716E-4,0.4995,0.029413
421592,0.5,3.2E-5,0.4995,0.270447
421593,0.5,6.24E-4,0.4995,0.220264
422053,0.5,0.07363,0.4995,0.002801
422055,0.5,6.63E-5,0.4995,0.014572
422069,0.5,0.06735,0.4995,0.00242
422080,0.5,6.1E-4,0.4995,0.17373
422082,0.5,0.00324,0.4995,0.22799
422084,0.5,0.09503,0.4995,0.0019358
