hostId,cpuCapacity,freeCpu,memCapacity,freeMem
5,0.5,0.143768,0.2493,0.001633
6,0.5,0.00319,0.2493,0.003315
7,0.5,0.11003,0.2493,0.002301
10,0.5,0.15625,0.2493,0.00105
13,0.5,0.18127,0.2493,0.002854
14,0.5,0.046302,0.2493,2.77E-4
19,0.5,0.03376,0.2493,7.06E-4
21,0.5,0.0055073,0.2493,0.002035
23,0.5,0.15002,0.2493,2.1E-5
25,0.5,7.44E-4,0.2493,0.003543
26,0.5,0.03697,0.2493,1.22E-4
27,0.5,0.077501,0.2493,9.8E-4
28,0.5,0.166892,0.2493,0.002062
36,0.5,0.005009,0.2493,0.031727
37,0.5,0.001116,0.2493,0.0012618
38,0.5,0.06388,0.2493,0.001104
39,0.5,5.1E-5,0.2493,0.003578
41,0.5,5.953E-4,0.2493,3.25E-4
43,0.5,0.068122,0.2493,0.001481
45,0.5,0.068704,0.2493,0.002754
46,0.5,0.163136,0.2493,3.1E-5
49,0.5,0.07505,0.2493,1.3E-5
52,0.5,0.149982,0.2493,0.002639
54,0.5,0.11877,0.2493,3.86E-4
56,0.5,0.10003,0.2493,5.43E-4
60,0.5,0.001346,0.2493,0.034811
61,0.5,0.06316,0.2493,0.001681
62,0.5,0.01256,0.2493,1.04E-4
63,0.5,0.030682,0.2493,0.0018058
67,0.5,0.11877,0.2493,0.002674
68,0.5,0.02688,0.2493,7.04E-4
72,0.5,0.168756,0.2493,3.28E-4
73,0.5,0.07757,0.2493,0.002255
74,0.5,0.00199,0.2493,0.002769
75,0.5,0.001992,0.2493,0.001529
121306,0.5,0.0037459,0.2493,0.001865
243096,0.5,0.18751,0.2493,5.23E-4
381113,0.5,3.232E-4,0.4995,0.014035
381126,0.5,0.002554,0.4995,0.158836
381128,0.5,0.001684,0.4995,0.073526
381129,0.5,0.0,0.4995,0.00919
381133,0.5,0.0,0.4995,0.00919
381139,0.5,0.002003,0.4995,0.059774
381227,0.5,0.029291,0.4995,3.8E-4
381233,0.5,2.7E-5,0.4995,0.006856
381234,0.5,1.0E-5,0.4995,0.233061
381235,0.5,0.017496,0.4995,0.0016318
381236,0.5,6.4E-5,0.4995,1.26E-4
381352,0.5,0.001754,0.4995,0.286727
381361,0.5,0.00185,0.2493,0.059193
381364,0.5,0.001065,0.4995,0.063749
381365,0.5,0.004972,0.4995,0.174098
381368,0.5,0.0,0.4995,0.00919
381369,0.5,6.44E-4,0.4995,0.0022368
381370,0.5,0.12985,0.4995,0.0026
381371,0.5,0.00255,0.4995,0.07356
381374,0.5,5.12E-4,0.4995,0.016445
381378,0.5,0.00435,0.4995,0.3275
381381,0.5,5.0E-5,0.4995,0.139426
381384,0.5,5.723E-4,0.4995,0.038625
381386,0.5,0.003371,0.4995,0.05862
381389,0.5,0.004822,0.4995,0.197568
410692,0.5,0.00305,0.4995,0.16189
410695,0.5,0.00502,0.4995,0.163722
418535,0.5,0.00246,0.4995,0.157233
418536,0.5,4.7E-4,0.4995,0.058313
418547,0.5,0.00168,0.4995,0.119064
418548,0.5,5.006E-4,0.4995,0.034144
418549,0.5,5.456E-4,0.4995,0.011866
418551,0.5,0.05932,0.4995,0.00306
418552,0.5,0.029901,0.4995,1.4E-4
418559,0.5,0.11111,0.4995,0.001081
418560,0.5,0.0,0.4995,0.00919
418561,0.5,3.2E-5,0.4995,0.250926
418562,0.5,0.0,0.4995,0.00919
418564,0.5,0.003092,0.4995,0.054477
418565,0.5,6.1E-4,0.4995,0.16885
418566,0.5,0.0021022,0.4995,0.003065
418570,0.5,0.05489,0.4995,0.001806
418572,0.5,3.865E-4,0.4995,0.008261
418574,0.5,6.1E-4,0.4995,0.17373
418581,0.5,0.0,0.4995,0.00919
418583,0.5,2.8E-5,0.4995,0.295173
418584,0.5,6.88E-4,0.4995,0.227872
418585,0.5,0.037512,0.4995,0.0013558
418586,0.5,0.12985,0.4995,0.0026
418588,0.5,0.003052,0.4995,0.264463
418589,0.5,0.001914,0.4995,1.81E-4
418689,0.5,0.0038253,0.4995,0.065073
418690,0.5,6.752E-4,0.4995,0.002455
418691,0.5,0.0013246,0.4995,2.4E-5
418695,0.5,0.12985,0.4995,0.0026
418697,0.5,0.0,0.4995,0.143943
418708,0.5,0.00222,0.4995,0.053218
421565,0.5,0.0,0.4995,0.124421
421569,0.5,0.003152,0.4995,0.125579
421571,0.5,0.06735,0.4995,0.0026
421574,0.5,0.00435,0.4995,0.3275
421578,0.5,0.00247,0.4995,0.001432
421587,0.5,0.00296,0.4995,0.069801
421592,0.5,0.002482,0.4995,0.247899
421593,0.5,0.0018916,0.4995,0.001031
422053,0.5,0.001754,0.4995,0.242696
422055,0.5,0.002874,0.4995,0.276771
422069,0.5,0.002382,0.4995,0.219959
422080,0.5,0.0042383,0.4995,8.65E-4
422082,0.5,0.12985,0.4995,0.0026
422084,0.5,6.4E-5,0.4995,0.060638
422087,0.5,0.0062,0.4995,0.16551
422090,0.5,0.016226,0.4995,0.0011429
422091,0.5,0.001754,0.4995,0.0013338
450799,0.5,5.653E-4,0.4995,5.99E-4
485231,0.5,0.0042553,0.4995,0.06237
485241,0.5,6.012E-4,0.4995,0.024538
486699,0.5,0.0044,0.4995,0.35778
486702,0.5,0.003092,0.4995,0.250679
486703,0.5,6.077E-4,0.4995,0.002986
486704,0.5,4.6E-5,0.4995,0.281613
486707,0.5,6.1E-4,0.4995,0.33403
486711,0.5,0.0,0.4995,0.00919
486805,0.5,3.4E-5,0.4995,0.267919
486816,0.5,0.0,0.4995,0.07044
486820,0.5,4.2E-5,0.4995,0.177689
486821,0.5,4.453E-4,0.4995,0.031287
486826,0.5,0.026182,0.4995,2.786E-4
486827,0.5,1.2E-5,0.4995,0.077048
486956,0.5,0.003092,0.4995,0.147098
486957,0.5,1.4E-5,0.4995,0.233416
486958,0.5,0.00128,0.4995,0.243951
486959,0.5,0.0,0.4995,0.38335
486961,0.5,5.842E-4,0.4995,0.009687
487295,0.5,0.00187,0.4995,0.25152
487385,0.5,0.0,0.4995,0.155873
487386,0.5,0.00435,0.4995,0.37505
487390,0.5,0.00605,0.4995,0.082031
487391,0.5,0.024979,0.4995,0.0010678
487397,0.5,1.0E-5,0.4995,0.268007
487399,0.5,4.106E-4,0.4995,0.015897
487402,0.5,0.004432,0.4995,0.213941
487403,0.5,9.266E-4,0.4995,0.002007
487404,0.5,7.506E-4,0.4995,6.84E-4
487407,0.5,4.2E-5,0.4995,0.298545
487411,0.5,0.008002,0.4995,0.0014628
487414,0.5,4.923E-4,0.4995,0.005872
487535,0.5,0.005582,0.4995,0.150723
487538,0.5,0.0017412,0.4995,1.38E-4
487541,0.5,5.43E-4,0.4995,0.310925
487545,0.5,0.003063,0.4995,0.264518
487547,0.5,0.001101,0.4995,0.056504
487548,0.5,0.006102,0.4995,0.188518
495767,0.5,1.4E-5,0.4995,0.183768
514995,0.5,0.00139,0.4995,0.06577
514996,0.5,0.002483,0.4995,0.075723
567335,0.5,0.00188,0.4995,0.38817
567336,0.5,0.05489,0.4995,0.001806
567341,0.5,0.0,0.4995,0.00919
567345,0.5,0.0,0.4995,0.33245
567348,0.5,2.0E-6,0.4995,0.356324
567376,0.5,0.004902,0.4995,0.0606
567377,0.5,0.0,0.4995,0.24699
567382,0.5,1.226E-4,0.4995,0.017053
567383,0.5,0.001802,0.4995,6.94E-4
567596,0.5,0.0025,0.4995,0.069033
567597,0.5,0.0022546,0.4995,0.001819
567599,0.5,8.922E-4,0.4995,9.66E-4
567601,0.5,0.0,0.4995,0.00584
567604,0.5,4.9E-5,0.4995,4.07E-4
567608,0.5,6.0E-5,0.4995,0.00242
567610,0.5,0.0039159,0.4995,0.001164
567611,0.5,3.2E-5,0.4995,0.140683
567616,0.5,0.004882,0.4995,0.064759
567617,0.5,0.00512,0.4995,0.003048
567618,0.5,0.0062,0.4995,0.27879
567624,0.5,0.015633,0.4995,2.48E-5
567626,0.5,0.0016863,0.4995,0.003187
567748,0.5,0.0015613,0.4995,5.71E-4
