hostId,cpuCapacity,freeCpu,memCapacity,freeMem
5,0.5,0.1868,0.2493,0.00117
6,0.5,0.0031,0.2493,5.46E-4
7,0.5,0.00621,0.2493,0.174039
10,0.5,0.10626,0.2493,0.001261
13,0.5,0.05627,0.2493,0.00254
14,0.5,0.059392,0.2493,4.35E-4
19,0.5,1.4E-5,0.2493,0.003668
21,0.5,0.10627,0.2493,6.98E-4
23,0.5,0.16629,0.2493,0.00407
25,0.5,0.134435,0.2493,0.00284
26,0.5,0.08755,0.2493,6.74E-4
27,0.5,2.0E-5,0.2493,0.002843
28,0.5,0.00554,0.2493,0.055284
36,0.5,0.0018,0.2493,2.84E-4
37,0.5,0.04187,0.2493,1.31E-4
38,0.5,0.12816,0.2493,0.003951
39,0.5,0.18755,0.2493,0.00172
41,0.5,0.068794,0.2493,0.001419
43,0.5,0.03749,0.2493,1.18E-4
45,0.5,0.07751,0.2493,3.42E-4
46,0.5,0.1150413,0.2493,5.71E-4
49,0.5,0.093842,0.2493,0.0018548
52,0.5,0.118,0.2493,0.00117
54,0.5,0.089372,0.2493,0.0016328
56,0.5,0.05627,0.2493,4.0E-4
60,0.5,0.14379,0.2493,0.002051
61,0.5,0.06873,0.2493,8.33E-4
62,0.5,0.16253,0.2493,2.71E-4
63,0.5,7.093E-4,0.2493,9.8E-4
67,0.5,4.0E-6,0.2493,0.0032028
68,0.5,0.16565,0.2493,0.00106
72,0.5,0.10626,0.2493,0.001501
73,0.5,0.062532,0.2493,0.003014
74,0.5,0.14691,0.2493,7.54E-4
75,0.5,0.0012459,0.2493,6.83E-4
121306,0.5,0.18127,0.2493,0.00141
243096,0.5,0.10552,0.2493,0.002682
381113,0.5,0.003081,0.4995,0.1051
381126,0.5,5.61E-4,0.4995,0.10749
381128,0.5,0.001271,0.4995,0.20755
381129,0.5,0.00374,0.4995,0.18136
381133,0.5,1.199E-4,0.4995,0.025765
381139,0.5,0.10488,0.4995,0.002683
381227,0.5,0.001374,0.4995,6.038E-4
381233,0.5,5.0E-5,0.4995,0.148503
381234,0.5,0.003062,0.4995,0.1056158
381235,0.5,0.0019066,0.4995,3.94E-4
381236,0.5,0.10488,0.4995,0.003461
381352,0.5,0.00501,0.4995,0.201971
381361,0.5,0.16937,0.2493,0.003591
381364,0.5,0.030022,0.4995,5.4E-5
381365,0.5,1.0E-5,0.4995,0.16723
381368,0.5,0.0044,0.4995,0.264217
381369,0.5,0.00318,0.4995,0.24335
381370,0.5,0.00629,0.4995,0.125621
381371,0.5,0.00624,0.4995,0.21498
381374,0.5,5.2E-5,0.4995,0.216996
381378,0.5,0.0024973,0.4995,0.165879
381381,0.5,5.0E-5,0.4995,0.157293
381384,0.5,0.09002,0.4995,3.21E-4
381386,0.5,0.0036653,0.4995,0.00232
381389,0.5,0.00415,0.4995,0.082463
410692,0.5,0.00492,0.4995,0.222595
410695,0.5,0.0037326,0.4995,0.0029408
418535,0.5,2.0E-5,0.4995,0.20509
418536,0.5,0.0013,0.4995,0.27216
418547,0.5,0.00557,0.4995,0.186127
418548,0.5,0.00316,0.4995,0.078095
418549,0.5,0.0018565,0.4995,0.002698
418551,0.5,0.00506,0.4995,0.175306
418552,0.5,0.004882,0.4995,0.0022158
418559,0.5,2.0E-5,0.4995,0.353536
418560,0.5,0.00627,0.4995,0.168645
418561,0.5,0.00302,0.4995,0.164403
418562,0.5,0.00431,0.4995,0.213635
418564,0.5,3.1E-5,0.4995,0.042613
418565,0.5,0.0,0.4995,0.31261
418566,0.5,0.1611,0.4995,0.0026
418570,0.5,0.00186,0.4995,0.107438
418572,0.5,0.00621,0.4995,0.179088
418574,0.5,0.10488,0.4995,0.002683
418581,0.5,0.001743,0.4995,0.0014078
418583,0.5,6.499E-4,0.4995,0.0019538
418584,0.5,0.001861,0.4995,0.183473
418585,0.5,6.23E-4,0.4995,0.008542
418586,0.5,1.59E-5,0.4995,0.016018
418588,0.5,0.0012363,0.4995,0.051782
418589,0.5,0.0062,0.4995,0.30199
418689,0.5,1.112E-4,0.4995,0.020451
418690,0.5,0.00623,0.4995,0.272853
418691,0.5,0.0044,0.4995,0.15677
418695,0.5,0.003142,0.4995,0.176081
418697,0.5,1.0E-5,0.4995,0.00116
418708,0.5,0.00194,0.4995,0.163687
421565,0.5,6.42E-4,0.4995,0.074418
421569,0.5,0.10488,0.4995,0.003461
421571,0.5,0.0024,0.4995,0.104372
421574,0.5,2.0E-5,0.4995,0.200488
421578,0.5,0.043212,0.4995,0.0012528
421587,0.5,1.2E-4,0.4995,0.03078
421592,0.5,0.00557,0.4995,0.181469
421593,0.5,1.112E-4,0.4995,0.005572
422053,0.5,0.0036146,0.4995,0.00213
422055,0.5,0.0018563,0.4995,0.09796
422069,0.5,6.73E-5,0.4995,0.0387828
422080,0.5,6.2E-5,0.4995,0.132897
422082,0.5,0.00317,0.4995,0.001613
422084,0.5,0.0,0.4995,0.19372
422087,0.5,0.0019153,0.4995,0.0028133
422090,0.5,3.1E-5,0.4995,0.31615
422091,0.5,0.00372,0.4995,0.17534
450799,0.5,0.0,0.4995,0.29452
485231,0.5,6.81E-4,0.4995,0.113225
485241,0.5,3.2E-5,0.4995,0.134187
486699,0.5,0.00629,0.4995,0.208674
486702,0.5,6.2E-4,0.4995,0.225575
486703,0.5,0.0,0.4995,0.23878
486704,0.5,0.0050126,0.4995,0.077921
486707,0.5,5.0E-5,0.4995,0.132573
486711,0.5,0.10488,0.4995,0.002683
486805,0.5,0.0010959,0.4995,3.84E-4
486816,0.5,6.7E-4,0.4995,0.134593
486820,0.5,0.0049,0.4995,0.166441
486821,0.5,0.00125,0.4995,0.158289
486826,0.5,2.85E-5,0.4995,0.002458
486827,0.5,0.003042,0.4995,0.0010958
486956,0.5,0.003092,0.4995,0.184776
486957,0.5,0.00562,0.4995,0.14671
486958,0.5,1.0E-5,0.4995,0.380223
486959,0.5,1.0E-5,0.4995,0.24567
486961,0.5,0.1611,0.4995,0.0026
487295,0.5,7.6E-6,0.4995,0.029004
487385,0.5,0.00246,0.4995,0.136422
487386,0.5,0.00628,0.4995,0.171693
487390,0.5,0.00505,0.4995,0.10973
487391,0.5,1.0E-5,0.4995,0.043758
487397,0.5,1.059E-4,0.4995,0.006662
487399,0.5,0.00421,0.4995,0.21278
487402,0.5,8.0E-6,0.4995,0.119903
487403,0.5,0.002542,0.4995,0.124703
487404,0.5,0.0063,0.4995,0.161225
487407,0.5,6.0E-5,0.4995,0.032406
487411,0.5,9.42E-4,0.4995,0.175171
487414,0.5,0.0019332,0.4995,0.00231
487535,0.5,0.0,0.4995,0.05645
487538,0.5,0.004404,0.4995,0.180975
487541,0.5,0.001181,0.4995,0.068362
487545,0.5,4.1E-5,0.4995,0.15
487547,0.5,1.06E-5,0.4995,0.001401
487548,0.5,6.0E-5,0.4995,0.100042
495767,0.5,3.6E-4,0.4995,0.280575
514995,0.5,0.00935,0.4995,0.25285
514996,0.5,0.1611,0.4995,0.0026
567335,0.5,0.00317,0.4995,0.226832
567336,0.5,5.946E-4,0.4995,0.007134
567341,0.5,3.0E-5,0.4995,0.0618
567345,0.5,6.2E-4,0.4995,0.17088
567348,0.5,6.959E-4,0.4995,0.003731
567376,0.5,5.2E-6,0.4995,0.021561
567377,0.5,0.0036006,0.4995,0.003544
567382,0.5,0.00513,0.4995,0.127014
567383,0.5,0.002361,0.4995,0.21295
567596,0.5,6.06E-5,0.4995,0.024307
567597,0.5,9.2E-5,0.4995,0.193441
567599,0.5,0.00114,0.4995,0.242307
567601,0.5,0.005,0.4995,0.068444
567604,0.5,5.0E-5,0.4995,0.142871
567608,0.5,0.00436,0.4995,0.24804
567610,0.5,3.0E-5,0.4995,0.252948
567611,0.5,0.001841,0.4995,0.157232
567616,0.5,6.433E-4,0.4995,0.120401
567617,0.5,0.0025306,0.4995,0.0696263
567618,0.5,0.016062,0.4995,3.48E-4
567624,0.5,0.00245,0.4995,0.178226
567626,0.5,0.001162,0.4995,0.003129
567748,0.5,2.53E-5,0.4995,0.036167
567752,0.5,0.005024,0.4995,0.21011
567756,0.5,0.0020332,0.4995,6.638E-4
567757,0.5,2.0E-5,0.4995,0.238828
567763,0.5,0.00177,0.4995,0.153151
567764,0.5,0.008073,0.4995,2.43E-4
567769,0.5,0.00171,0.4995,0.21714
567777,0.5,0.010728,0.4995,3.56E-4
567780,0.5,0.0,0.4995,0.25041
567782,0.5,2.85E-5,0.4995,0.005845
567783,0.5,0.0,0.4995,0.17279
567790,0.5,2.99E-5,0.4995,0.0195408
567902,0.5,4.771E-4,0.4995,8.89E-4
567907,0.5,0.01067,0.4995,3.02E-4
567909,0.5,2.0E-5,0.4995,0.033581
567910,0.5,0.07237,0.4995,6.39E-4
567917,0.5,0.0043979,0.4995,0.083053
567920,0.5,0.1611,0.4995,0.0026
567924,0.5,0.00559,0.4995,0.12321
567929,0.5,0.00103,0.4995,0.067443
567930,0.5,1.0E-5,0.4995,0.004255
567933,0.5,8.0E-5,0.4995,0.164558
568912,0.5,5.22E-4,0.4995,0.0044128
595665,0.5,1.41E-4,0.4995,0.0976158
595666,0.5,0.00127,0.4995,0.209279
595672,0.5,0.02187,0.4995,3.44E-4
595677,0.5,3.1E-5,0.4995,0.12483
599601,0.5,0.00622,0.4995,0.320883
599604,0.5,0.00302,0.4995,0.06355
599605,0.5,6.2E-4,0.4995,0.189521
599607,0.5,0.00934,0.4995,0.309613
599610,0.5,0.0012786,0.4995,0.055988
599614,0.5,0.0018073,0.4995,6.5E-4
599619,0.5,0.00933,0.4995,0.33251
599620,0.5,0.0032246,0.4995,0.0034008
599621,0.5,0.0481,0.4995,2.83E-4
599623,0.5,3.2E-5,0.4995,0.130806
599624,0.5,4.4E-5,0.4995,0.0215708
599626,0.5,0.002571,0.4995,0.153391
599632,0.5,0.0019,0.4995,0.189855
599637,0.5,6.0E-5,0.4995,0.055938
599756,0.5,0.00628,0.4995,0.258315
599757,0.5,0.00879,0.4995,0.30675
599758,0.5,0.0,0.4995,0.29864
599760,0.5,0.00306,0.4995,0.132944
599763,0.5,0.0031,0.4995,0.172693
599764,0.5,0.00444,0.4995,0.19698
599765,0.5,0.00619,0.4995,0.230011
599770,0.5,0.03927,0.4995,5.24E-4
599788,0.5,0.006214,0.4995,0.07182
599792,0.5,3.2E-5,0.4995,0.115894
599793,0.5,0.00367,0.4995,0.284457
599794,0.5,0.0,0.4995,0.19574
602943,0.5,3.1E-5,0.4995,0.030093
602945,0.5,0.1611,0.4995,0.0026
602946,0.5,0.0018953,0.4995,2.63E-4
602948,0.5,0.00114,0.4995,0.313663
602949,0.5,0.1611,0.4995,0.0026
602951,0.5,0.001881,0.4995,0.123681
602953,0.5,1.4E-5,0.4995,0.2013868
602954,0.5,6.2E-4,0.4995,0.248315
602955,0.5,0.005024,0.4995,0.323446
602962,0.5,5.71E-4,0.4995,0.11675
602971,0.5,5.426E-4,0.4995,0.0017458
602972,0.5,0.00622,0.4995,0.184581
602973,0.5,0.0013783,0.4995,0.089668
602974,0.5,1.0E-5,0.4995,0.044851
602978,0.5,0.001121,0.4995,0.05587
602979,0.5,0.00931,0.4995,0.23411
602980,0.5,1.52E-4,0.4995,0.0088358
602981,0.5,0.002531,0.4995,0.118293
602982,0.5,0.0,0.4995,0.035449
602985,0.5,1.2E-4,0.4995,0.161015
602987,0.5,0.025052,0.4995,2.1E-5
603107,0.5,0.003052,0.4995,0.143383
603108,0.5,0.003091,0.4995,0.20425
603109,0.5,0.00123,0.4995,0.18484
603110,0.5,5.579E-4,0.4995,0.032274
