hostId,cpuCapacity,freeCpu,memCapacity,freeMem
5,0.5,0.100061,0.2493,3.16E-4
6,0.5,0.13362,0.2493,8.2E-4
7,0.5,0.0569,0.2493,0.002039
10,0.5,0.23315,0.2493,0.001459
13,0.5,0.17773,0.2493,0.002854
14,0.5,0.07687,0.2493,0.002723
19,0.5,0.16565,0.2493,9.03E-4
21,0.5,0.16522,0.2493,3.61E-4
23,0.5,0.16876,0.2493,3.61E-4
25,0.5,0.002352,0.2493,7.85E-4
26,0.5,0.0025953,0.2493,0.00293
27,0.5,0.00614,0.2493,0.02858
28,0.5,0.1125,0.2493,0.00186
36,0.5,0.15002,0.2493,3.54E-4
37,0.5,0.06015,0.2493,2.24E-4
38,0.5,0.0011353,0.2493,0.00109
39,0.5,0.03999,0.2493,3.64E-4
41,0.5,0.06255,0.2493,4.71E-4
43,0.5,0.171892,0.2493,7.33E-4
45,0.5,0.10064,0.2493,1.41E-4
46,0.5,0.12503,0.2493,7.53E-4
49,0.5,0.08493,0.2493,2.34E-4
52,0.5,0.11184,0.2493,0.002641
54,0.5,0.056262,0.2493,9.1E-4
56,0.5,0.18057,0.2493,0.002333
60,0.5,0.07134,0.2493,0.002553
61,0.5,0.05686,0.2493,0.001941
62,0.5,0.002582,0.2493,0.0020528
63,0.5,0.040104,0.2493,2.348E-4
67,0.5,0.0012253,0.2493,0.002588
68,0.5,0.27688,0.2493,6.84E-4
72,0.5,0.18057,0.2493,0.002333
73,0.5,0.01368,0.2493,6.93E-4
74,0.5,0.11454,0.2493,0.003354
75,0.5,0.071322,0.2493,7.05E-4
121306,0.5,0.004904,0.2493,0.002358
243096,0.5,0.11939,0.2493,3.03E-4
381113,0.5,0.12985,0.4995,0.0026
381126,0.5,0.00555,0.4995,0.0026
381128,0.5,0.0012259,0.4995,0.001122
381129,0.5,0.0,0.4995,0.00919
381133,0.5,0.003152,0.4995,0.00213
381139,0.5,0.002392,0.4995,0.067287
381227,0.5,0.001762,0.4995,1.4E-4
381233,0.5,0.00436,0.4995,0.350931
381234,0.5,0.0,0.4995,0.2636
381235,0.5,0.014262,0.4995,1.75E-4
381236,0.5,0.00438,0.4995,0.10658
381352,0.5,0.0036326,0.4995,0.0098698
381361,0.5,0.05627,0.2493,0.0021
381364,0.5,2.259E-4,0.4995,0.009091
381365,0.5,0.00361,0.4995,0.069588
381368,0.5,5.136E-4,0.4995,0.0071818
381369,0.5,0.0035473,0.4995,0.020589
381370,0.5,0.058,0.4995,0.00146
381371,0.5,0.032922,0.4995,5.06E-4
381374,0.5,5.553E-4,0.4995,0.020217
381378,0.5,0.002,0.4995,0.057957
381381,0.5,4.8E-5,0.4995,0.225335
381384,0.5,0.00485,0.4995,3.6E-4
381386,0.5,2.0E-6,0.4995,2.77E-4
381389,0.5,0.011518,0.4995,6.21E-4
410692,0.5,0.007182,0.4995,8.728E-4
410695,0.5,0.005694,0.4995,0.16733
418535,0.5,0.0,0.4995,0.272725
418536,0.5,0.0,0.4995,0.23086
418547,0.5,0.12985,0.4995,0.0026
418548,0.5,0.005546,0.4995,0.083016
418549,0.5,0.001162,0.4995,0.002101
418551,0.5,0.00555,0.4995,0.0026
418552,0.5,0.005194,0.4995,0.00317
418559,0.5,0.0,0.4995,0.0796
418560,0.5,0.001184,0.4995,0.0024
418561,0.5,0.00555,0.4995,0.0026
418562,0.5,0.001316,0.4995,0.0013828
418564,0.5,6.1E-4,0.4995,0.04966
418565,0.5,0.02615,0.4995,3.01E-4
418566,0.5,0.0021606,0.4995,8.688E-4
418570,0.5,0.00555,0.4995,0.0026
418572,0.5,0.00563,0.4995,0.166726
418574,0.5,0.12985,0.4995,0.0026
418581,0.5,3.06E-5,0.4995,0.009565
418583,0.5,0.0012073,0.4995,0.020057
418584,0.5,2.7E-5,0.4995,0.041946
418585,0.5,0.00621,0.4995,0.26592
418586,0.5,0.001342,0.4995,0.207934
418588,0.5,0.0,0.4995,0.241911
418589,0.5,0.00273,0.4995,0.166554
418689,0.5,0.0,0.4995,0.34838
418690,0.5,6.6E-4,0.4995,0.101867
418691,0.5,0.081272,0.4995,0.002976
418695,0.5,0.01379,0.4995,2.11E-4
418697,0.5,0.0018673,0.4995,0.00208
418708,0.5,0.00613,0.4995,0.159023
421565,0.5,9.92E-4,0.4995,0.002326
421569,0.5,0.003902,0.4995,0.063928
421571,0.5,0.0024673,0.4995,0.020658
421574,0.5,0.0042553,0.4995,0.001898
421578,0.5,0.0,0.4995,0.00919
421587,0.5,5.0E-5,0.4995,3.1E-4
421592,0.5,9.1E-4,0.4995,0.085344
421593,0.5,0.003152,0.4995,0.20345
422053,0.5,0.0018953,0.4995,0.001952
422055,0.5,0.0,0.4995,0.21448
422069,0.5,0.003762,0.4995,0.315111
422080,0.5,5.193E-4,0.4995,7.49E-4
422082,0.5,0.007442,0.4995,8.688E-4
422084,0.5,0.0012199,0.4995,5.83E-4
422087,0.5,0.0055953,0.4995,0.101327
422090,0.5,0.00274,0.4995,0.28021
422091,0.5,0.0011345,0.4995,0.01028
450799,0.5,0.0018686,0.4995,0.002694
485231,0.5,0.0,0.4995,0.11336
485241,0.5,0.003134,0.4995,0.16995
486699,0.5,6.36E-4,0.4995,0.234939
486702,0.5,0.12985,0.4995,0.0026
486703,0.5,0.0049906,0.4995,0.007017
486704,0.5,0.12985,0.4995,0.0026
486707,0.5,0.002663,0.4995,1.12E-4
486711,0.5,0.0,0.4995,0.14719
486805,0.5,9.31E-4,0.4995,0.005833
486816,0.5,0.00274,0.4995,0.22925
486820,0.5,0.0019026,0.4995,0.039302
486821,0.5,0.0154653,0.4995,2.32E-4
486826,0.5,0.00427,0.4995,0.285874
486827,0.5,0.00617,0.4995,0.00282
486956,0.5,0.058,0.4995,3.0E-4
