tasks prod nonprod.tasks total.cpu total.mem nTasks cpu.request mem.request pendingFraction cpuOnQueue memOnQueue
-4141 238 -4379 282.7686953 684.2397344 0 0 0 -0.0316495846039789 0.034548035234272 0.0968466950837614
-4332 238 -4570 339.699731 221.06822188 0 0 0 -0.0390154278457756 0.0459562533946089 0.0455610836121179
7913 238 7675 451.353712 329.33045048 0 0 0 0.0566399679328882 0.0563455181740426 0.0582834770191827
7 238 -231 363.997632 242.37966184 0 0 0 5.8535769536322e-05 0.0497020448426601 0.0480662307691744
5524 238 5286 432.953495 344.9048247 0 0 0 0.0444748601103015 0.0585815470803018 0.0630500950758997
-4920 238 -5158 100.4195603 812.764871200001 0 0 0 -0.0352465828008138 0.0123312351946205 0.114823750221817
2329 238 2091 431.778449 317.877907479999 0 0 0 0.0173947464728772 0.0548932441243855 0.0554733676930541
2059 238 1821 306.745579 243.7974611 0 0 0 0.0167999347258486 0.0443933284958949 0.0477305129502514
-4679 238 -4917 339.906319300001 727.037313400002 0 0 0 -0.03172956294714 0.042455696823705 0.103039223757796
-162 238 -400 365.229547 331.1216521 0 0 0 -0.001536943569504 0.0540903969117867 0.068325670298566
-2681 238 -2919 313.291529 226.72665864 0 0 0 -0.0216607956565298 0.0445919957978974 0.0435248340890714
-5836 238 -6074 419.550781 348.513891480001 0 0 0 -0.045159443167661 0.0528073257254001 0.0500567552940657
297 238 59 378.240887 387.86367664 0 0 0 0.00220806352085767 0.0516897329398873 0.0682257622980031
2042 238 1804 359.757363 245.3910561 0 0 0 0.0159142097838878 0.0515863968791889 0.0462447743670288
5137 238 4899 463.417716 509.02401164 0 0 0 0.0436949772466295 0.0665306445409501 0.0899264438802234
2418 238 2180 429.728858 424.1363281 0 0 0 0.0198178852726393 0.0588425328704201 0.0747685860564359
345 238 107 402.409184 386.23162984 0 0 0 0.00275752925378861 0.0551819282909049 0.0724070672151429
4466 238 4228 313.31179 187.838871 0 0 0 0.0375007347322636 0.0482769687818619 0.0383819986753551
8336 238 8098 523.332328 581.45143464 0 0 0 0.0644194061915581 0.0715163161100175 0.0968847051057206
3280 238 3042 460.660975 459.23455664 0 0 0 0.0267750730600317 0.0643135757168045 0.0851257872240195
1938 238 1700 398.4886 277.36239064 0 0 0 0.0161403158105137 0.0569687034388494 0.0535991964617575
1390 238 1152 475.51325 255.07522778 0 0 0 0.00859531524400803 0.0552619504080966 0.0392380128543505
-1525 238 -1763 381.323862 176.03265564 0 0 0 -0.0128003894675877 0.0531505476593795 0.0350399107110034
-2638 238 -2876 395.34493 182.21405464 0 0 0 -0.0220170928757428 0.0581177280300103 0.0362164460236332
-12391 238 -12629 305.266025 -16.7680382199999 0 0 0 -0.0867376939015512 0.0368214931532899 -0.00277467786244381
3764 238 3526 510.139877 490.10300648 0 0 0 0.0230421234994154 0.0627127111344934 0.0681098686617999
-1158 238 -1396 403.992293 216.17883864 0 0 0 -0.0102350164838564 0.0581932751113767 0.0426382116790758
1662 238 1424 330.3109023 540.386488 0 0 0 0.0120118817892066 0.0431225453877723 0.0831932324957907
