servers infra.cpu infra.freeCpu cpu.fragmentation cpu.remaing infra.mem infra.freeMem mem.fragmentation mem.remaing
-387 0 356.8041432 0.0540346258584788 0 0.00133000000005268 746.292528 0.12729390213822 -0.00133000000005268
-236 29.125 289.29727 0.0437694554332616 -29.125 1233.37633 1386.109148 0.229839349849371 -1233.37633
-236 8.4375 432.227108 0.0654507198466416 -8.4375 704.31383 1033.5829704 0.172559119684642 -704.31383
-236 35 333.873484 0.0505271756119269 -35 1010.25133 1219.805868 0.202765944684576 -1010.25133
-236 15.375 436.71483 0.0661207016890079 -15.375 689.00133 985.907345 0.164597892957931 -689.00133
-547 0 332.5912042 0.0503678043690607 0 0.00133000000005268 899.674646 0.153456042767806 -0.00133000000005268
-255 0 402.14268 0.0609007200999508 0 911.81383 1252.4978096 0.208307886710168 -911.81383
-236 16.0625 267.81066 0.0405387470296912 -16.0625 930.59508 1134.961159 0.18877946078766 -930.59508
-687 0 371.6856212 0.0562882854957786 0 0.00133000000005268 799.210161 0.136319977432839 -0.00133000000005268
-236 14.9375 291.50761 0.0441165213395661 -14.9375 1101.15758 1286.039295 0.214318574941479 -1101.15758
-236 8.9375 272.4128 0.04124334738753 -8.9375 875.81383 1092.281041 0.181315357166899 -875.81383
-279 0 397.244309 0.0601589079619884 0 783.28258 1104.65343 0.183978487414161 -783.28258
-236 29.9375 345.218088 0.0522489126557782 -29.9375 713.09508 1108.444839 0.185352229786624 -713.09508
-236 18.6875 324.336095 0.0490969228312762 -18.6875 789.15758 1006.239043 0.167594430397622 -789.15758
-236 52.5 427.05464 0.064612220731934 -52.5 311.97008 771.899542 0.130161987805259 -311.97008
-236 44.9375 420.413975 0.0636294302203256 -44.9375 476.03258 907.229108 0.152273647650341 -476.03258
-236 20.875 363.756813 0.0550627220543196 -20.875 839.53258 1114.85357 0.18602325755681 -839.53258
-236 28.9375 367.04106 0.055525693009791 -28.9375 852.22008 1044.863149 0.174805769905254 -852.22008
-236 40.375 500.16126 0.0757101399946258 -40.375 337.78258 850.065015 0.14331962021612 -337.78258
-236 38.0625 442.581806 0.0669964039793941 -38.0625 645.28258 1026.618877 0.171560676101637 -645.28258
-236 29.5 359.034463 0.0543360467599023 -29.5 912.25133 1109.417697 0.184914531456487 -912.25133
-240 0 461.061058 0.0698233533487298 0 700.18883 1127.36267714 0.188808511683403 -700.18883
-236 5.3125 317.38137 0.0480549952927486 -5.3125 1009.47008 1203.088107 0.201560611412727 -1009.47008
-236 38.75 360.12612 0.0545012398495587 -38.75 857.06383 965.402453 0.160886121999904 -857.06383
-259 0 276.56422 0.0418830454700337 0 933.93883 1171.9316788 0.19528024293179 -933.93883
-236 40.125 497.5095602 0.0753240015576502 -40.125 0.00133000000005268 569.295273 0.09710376701821 -0.00133000000005268
-236 5.9375 346.257685 0.0524276591248692 -5.9375 891.34508 1124.94871 0.188117373649722 -891.34508
-360 0 452.1936902 0.0684804740392988 0 0.00133000000005268 654.682561 0.111668141348757 -0.00133000000005268
