servers infra.cpu infra.freeCpu cpu.fragmentation cpu.remaing infra.mem infra.freeMem mem.fragmentation mem.remaing
-237 63.21875 366.0627453 0.0553633024155465 -63.21875 0.00133000000005268 689.302218 0.117573155048543 -0.00133000000005268
-236 36.09375 308.88235 0.0467416543363207 -36.09375 1095.25133 1274.496193 0.207335285039661 -1095.25133
-236 19.1875 435.097074 0.0658789446600556 -19.1875 569.93883 893.749278 0.146929422892286 -569.93883
-236 42.875 344.749004 0.052177049267149 -42.875 902.87633 1105.710946 0.180427504837012 -902.87633
-236 35.21875 443.82033 0.0671822324682316 -35.21875 600.50133 881.951171 0.14535322662746 -600.50133
-236 110.3125 366.6995043 0.0553925230152831 -110.3125 0.00133000000005268 881.591357 0.150371604748106 -0.00133000000005268
-268 0 412.04261 0.0623999712262901 0 804.87633 1153.4466656 0.189448728941531 -804.87633
-236 23.625 272.5827 0.0412552081304916 -23.625 826.87633 1014.28209 0.165439581453339 -826.87633
-537 0 371.6512493 0.0562830801953583 0 0.00133000000005268 757.1289796 0.129142256840966 -0.00133000000005268
-236 25.34375 329.32972 0.0498457197500856 -25.34375 975.87633 1175.528065 0.192392481290199 -975.87633
-236 29.3125 276.50992 0.0418413848677995 -29.3125 814.37633 999.477418 0.16333926254614 -814.37633
-237 30.65625 400.730947 0.0606647159867528 -30.65625 674.43883 1000.814018 0.164661635685628 -674.43883
-236 43.125 356.916208 0.0540183326950704 -43.125 617.62633 993.386149 0.163971609282779 -617.62633
-236 76.5 337.441165 0.0510399630385645 -76.5 697.43883 874.589243 0.142639840445569 -697.43883
-236 54.40625 433.95503 0.0656636614828515 -54.40625 225.43883 677.774559 0.113897802631146 -225.43883
-237 47.21875 425.049557 0.0643345430152668 -47.21875 358.18883 805.640491 0.134469797239304 -358.18883
-236 47.15625 386.457646 0.0584938038487686 -47.15625 696.56383 1002.797297 0.165132150733046 -696.56383
-236 63.0625 403.25981 0.060993062949975 -63.0625 784.18883 977.293699 0.161815626121293 -784.18883
-237 38.0625 503.6177 0.0762386115349649 -38.0625 146.00133 735.649375 0.124280572143534 -146.00133
-236 45.71875 442.493042 0.0669771070605547 -45.71875 528.68883 944.838014 0.156933484713909 -528.68883
-236 46.25 376.83967 0.0570307176852825 -46.25 790.50133 981.800669 0.160420636535078 -790.50133
-255 0 466.366 0.0706267368341347 0 577.62633 987.9834973 0.163113019356566 -577.62633
-236 10.375 350.2322 0.0530287792302019 -10.375 911.50133 1097.49539 0.180653369192019 -911.50133
-236 54.03125 365.00686 0.0552319798655999 -54.03125 757.68883 861.673179 0.141070686692138 -757.68883
-283 0 288.53217 0.0436954787415288 0 933.37633 1064.0116396 0.173390298262522 -933.37633
-237 42.15625 492.2393423 0.0745197737615543 -42.15625 0.00133000000005268 521.709249 0.0889870941257961 -0.00133000000005268
-236 13.0625 383.838885 0.0581184693088816 -13.0625 788.93883 1005.983352 0.165170031415238 -788.93883
-236 185.34375 493.8236773 0.0745994351596432 -185.34375 0.00133000000005268 563.363593 0.0960920093288008 -0.00133000000005268
