servers infra.cpu infra.freeCpu cpu.fragmentation cpu.remaing infra.mem infra.freeMem mem.fragmentation mem.remaing
-416 0 364.24705 0.0551617839700148 0 37.1732050000001 822.081635 0.140140794311005 -37.1732050000001
-236 17.8125 294.32932 0.0445498880123691 -17.8125 1301.079455 1462.627168 0.246148758408737 -1301.079455
-236 1 431.908124 0.0654076981254237 -1 777.37633 1113.2265425 0.187773443066184 -777.37633
-236 28.5 332.467854 0.0503198776730092 -28.5 1102.610705 1299.200931 0.218848948374002 -1102.610705
-236 7.9375 434.88176 0.0658503435375738 -7.9375 772.97008 1069.712194 0.180562516478724 -772.97008
-424 0 349.7171338 0.0529613650550865 0 0.00133000000005268 963.663484 0.16437051771557 -0.00133000000005268
-247 0 400.6852 0.0606799984855942 0 1010.985705 1351.1577637 0.227942416712371 -1010.985705
-236 11.5 267.01569 0.040423454200863 -11.5 1026.485705 1221.13946 0.205997934923664 -1026.485705
-595 0 370.9009108 0.0561694484988453 0 0.00133000000005268 871.55855 0.148660327780372 -0.00133000000005268
-236 8.875 292.17021 0.0442290141172607 -8.875 1170.25133 1361.844794 0.230078147359885 -1170.25133
-236 6.3125 271.31422 0.0410800538241515 -6.3125 991.610705 1200.054445 0.202645654646923 -991.610705
-251 0.4375 394.68084 0.059770318506403 -0.4375 891.06383 1204.201251 0.203280904492457 -891.06383
-236 31.75 344.100808 0.052077000786178 -31.75 807.704455 1201.851034 0.203258645116642 -807.704455
-236 12.6875 324.966505 0.0491992426303377 -12.6875 878.50133 1095.081556 0.184881327713749 -878.50133
-236 52.375 423.4168 0.0640570463299146 -52.375 405.579455 861.748422 0.146142923050141 -405.579455
-236 30.125 418.679532 0.0633782456135876 -30.125 558.28258 998.399035 0.168989158116231 -558.28258
-236 21.1875 353.642623 0.053525720013253 -21.1875 946.829455 1217.915928 0.206357928527341 -946.829455
-236 12.1875 345.16979 0.0522417110977776 -12.1875 932.84508 1121.908229 0.190049677271735 -932.84508
-236 31.625 495.39167 0.0749918826427269 -31.625 431.829455 937.66507 0.158946168519546 -431.829455
-236 36.4375 441.5771 0.0668446274203322 -36.4375 741.548205 1120.89259 0.189363230930091 -741.548205
-236 21.8125 340.440223 0.051520292987413 -21.8125 1000.173205 1194.754176 0.201962514090237 -1000.173205
-239 0 460.903488 0.0697994908567751 0 787.31383 1211.0261792 0.20479175732022 -787.31383
-236 4.5 319.37871 0.048359122037486 -4.5 1057.329455 1250.605848 0.211237953259436 -1057.329455
-236 37.1875 360.56665 0.0545698106251985 -37.1875 928.34508 1032.609931 0.174132671651285 -928.34508
-259 0 276.58447 0.0418861121417484 0 1076.37633 1254.46094028 0.211660794434795 -1076.37633
-237 32.8125 496.69439 0.0752034396680574 -32.8125 67.9075800000001 648.602818 0.110492142544065 -67.9075800000001
-236 2.6875 348.649475 0.0527953898000603 -2.6875 959.391955 1196.210618 0.202307146184364 -959.391955
-278 1.9375 484.7938528 0.073415174822479 -1.9375 0.00133000000005268 676.879893 0.115454305179724 -0.00133000000005268
