servers infra.cpu infra.freeCpu cpu.fragmentation cpu.remaing infra.mem infra.freeMem mem.fragmentation mem.remaing
-373 0 336.4575353 0.0509533237875289 0 0.00133000000005268 703.850315 0.120054600957033 -0.00133000000005268
-236 33.375 292.69339 0.0442802346811728 -33.375 1105.56383 1256.393906 0.203413376471061 -1105.56383
-236 22.9375 432.831648 0.0655322378888565 -22.9375 549.25133 880.6026558 0.144676142886311 -549.25133
-236 31.8125 340.302664 0.051508714032029 -31.8125 885.31383 1107.979201 0.181070440972441 -885.31383
-236 24.625 439.04127 0.0664648903421989 -24.625 559.06383 858.903213 0.141395055875848 -559.06383
-526 11.375 327.3330213 0.049546927743616 -11.375 0.00133000000005268 889.644108 0.151745149756847 -0.00133000000005268
-255 0 406.36755 0.0615405368568508 0 758.25133 1105.007889 0.180444515499912 -758.25133
-236 23.4375 270.19077 0.0408918806871827 -23.4375 766.12633 969.232459 0.157239802563513 -766.12633
-690 0 367.9924593 0.0557289909211373 0 0.00133000000005268 752.975056 0.128433728658799 -0.00133000000005268
-236 25.375 284.96367 0.0431009458967056 -25.375 990.12633 1160.145058 0.189092870739675 -990.12633
-236 13.125 273.14008 0.0413485401603673 -13.125 707.87633 925.869444 0.150121920949946 -707.87633
-275 0 398.334735 0.0603240427062431 0 643.06383 967.969703 0.158685135342617 -643.06383
-236 36.0625 349.524158 0.0528982066285596 -36.0625 584.12633 972.065831 0.160262061525251 -584.12633
-236 34.9375 330.585495 0.0500302537731045 -34.9375 657.87633 863.444286 0.140916297851142 -657.87633
-236 34.5625 428.33187 0.0648276764216819 -34.5625 157.18883 625.368526 0.105244399982253 -157.18883
-236 46.5 423.280311 0.0640652469206109 -46.5 378.31383 796.649649 0.132653460275864 -378.31383
-236 33.6875 379.991643 0.0575186293732526 -33.6875 700.81383 980.537245 0.160778828355208 -700.81383
-236 25.0625 349.08257 0.0528036471927093 -25.0625 766.87633 951.773559 0.156931569472095 -766.87633
-236 37 500.68523 0.0757928435268775 -37 196.56383 741.946077 0.124962588146337 -196.56383
-236 44 439.540692 0.0665283001887944 -44 531.00133 920.874149 0.152418600106157 -531.00133
-236 40.8125 363.821813 0.0550515325202624 -40.8125 791.50133 985.317511 0.161103821903023 -791.50133
-242 0 462.975078 0.0701132136447961 0 537.87633 958.6123347 0.158006756213037 -537.87633
-236 10.0625 324.50703 0.0491273181887503 -10.0625 861.68883 1055.872476 0.172749836904024 -861.68883
-236 28.5 355.84341 0.0538595405591399 -28.5 760.00133 868.676193 0.142422385330973 -760.00133
-257 0 276.28332 0.0418405058115322 0 815.06383 1025.7270518 0.16699772116434 -815.06383
-236 43.0625 492.0918923 0.0744967511785675 -43.0625 0.00133000000005268 495.693041 0.0845495506521702 -0.00133000000005268
-236 8.125 363.062185 0.0549720607278399 -8.125 754.31383 995.182862 0.163379098084904 -754.31383
-278 51.5 443.4656973 0.0670482630237436 -51.5 0.00133000000005268 602.615198 0.102787093546958 -0.00133000000005268
