servers infra.cpu infra.freeCpu cpu.fragmentation cpu.remaing infra.mem infra.freeMem mem.fragmentation mem.remaing
9343 0 414.429255 0.0627614061257714 0 90.7825800000001 878.24555058 0.149753572047988 -90.7825800000001
9652 0 350.172083 0.053030262825124 0 1299.829455 1514.68270794 0.257561246569366 -1299.829455
8955 0 458.745214 0.0694726405936471 0 891.00133 1180.56191858 0.200953739679741 -891.00133
9375 0 374.801119 0.0567600982849354 0 1118.173205 1352.06565184 0.229943056173229 -1118.173205
9224 0 479.049406 0.0725475191761632 0 737.84508 1123.81393784 0.191217738078924 -737.84508
8589 35.4375 414.533675 0.0627716336569492 -35.4375 0.00133000000005268 1004.836586 0.171393348639624 -0.00133000000005268
9693 0 442.8244304 0.0670615879150418 0 1115.610705 1402.82796858 0.23850452573201 -1115.610705
9292 0 317.4345408 0.0480724704955893 0 1003.860705 1261.5711863 0.214380018056684 -1003.860705
9232 0 411.168436 0.0622675858100178 0 127.50133 919.8392825 0.156818028431288 -127.50133
9637 0 376.056515 0.0569502161814258 0 1060.81383 1397.1750519 0.237687919725172 -1060.81383
9294 0 323.912673 0.0490535225835763 0 1027.110705 1241.72000384 0.211173209844736 -1027.110705
9358 0 430.231428 0.065154496346496 0 929.09508 1255.61755858 0.213595038106972 -929.09508
9360 0 388.40896 0.0588208775981524 0 857.12633 1248.26307564 0.212405986240063 -857.12633
9294 0 370.707236 0.0561401182750918 0 884.579455 1139.7581333 0.193840300561536 -884.579455
9291 0 475.821789 0.0720587269904971 0 396.56383 909.32409784 0.154866678470029 -396.56383
9290 12.9375 456.135082 0.0690770058150012 -12.9375 542.43883 1050.1831723 0.17876329382875 -542.43883
9293 0 413.618661 0.0626386493014803 0 851.62633 1241.80177224 0.211286833715005 -851.62633
7631 141 453.849502 0.0687245262401497 -141 938.25133 1126.172268 0.190906504874122 -938.25133
9291 30.3125 535.2243 0.0810532507170846 -30.3125 438.06383 990.5583364 0.168681196529113 -438.06383
9293 0 473.464056 0.0717016705410215 0 707.860705 1174.39217064 0.199835966331091 -707.860705
9295 0 410.216187 0.0621233766705789 0 938.235705 1229.60983484 0.209175033084974 -938.235705
8710 0 482.360361 0.0730489321167607 0 988.03258 1248.88115578 0.212014310173201 -988.03258
8792 0 392.046475 0.0593717449740658 0 1105.204455 1286.64973684 0.218698274861604 -1105.204455
9291 0 400.0400265 0.0605822930375194 0 908.985705 1072.40314484 0.182214903122138 -908.985705
8727 0 310.9520571 0.047090759413925 0 1295.59508 1285.80908638 0.217920542960133 -1295.59508
9256 7.1875 516.8621722 0.0782736895994164 -7.1875 260.204455 695.5832685 0.11846583201537 -260.204455
8777 0 414.105744 0.0627124134327793 0 1024.22008 1232.71907164 0.209710977542755 -1024.22008
7579 0 531.1163958 0.0804325742323856 0 0.00133000000005268 713.8008502 0.12175185448679 -0.00133000000005268
