servers infra.cpu infra.freeCpu cpu.fragmentation cpu.remaing infra.mem infra.freeMem mem.fragmentation mem.remaing
12043 0 416.0444206 0.0630060077386136 0 109.43883 892.579804 0.152235134790525 -109.43883
12043 0 351.6033509 0.0532470148638928 0 1338.985705 1527.91043398 0.260454232846606 -1338.985705
12043 0 463.0828341 0.0701295322909174 0 906.78258 1190.61081558 0.202972725854834 -906.78258
12043 0 376.8890804 0.0570763003672434 0 1158.579455 1365.44244884 0.232756188243998 -1158.579455
12043 0 480.8508621 0.072820332730095 0 926.454455 1139.47919098 0.194248716607956 -926.454455
12043 2.25 420.7866302 0.0637241406023381 -2.25 20.2357050000001 1016.217547 0.173332685334836 -20.2357050000001
12043 0 443.4824664 0.0671612412675576 0 1141.454455 1418.88928558 0.241884159752536 -1141.454455
12043 0 318.1936025 0.0481874232385568 0 1144.891955 1280.99255764 0.218356194979392 -1144.891955
12042 0 413.5251952 0.0626244947866581 0 152.985705 937.0553526 0.159817326875642 -152.985705
12043 0 377.4626494 0.0571631619884148 0 1122.25133 1410.39410864 0.240431620551857 -1122.25133
12043 0 325.9056985 0.0493553475182675 0 1061.00133 1255.44896464 0.214007189872886 -1061.00133
12043 0 432.0462274 0.065429330617499 0 961.173205 1270.16804058 0.216539879793971 -961.173205
12043 0 390.1975138 0.0590917372203082 0 921.485705 1262.28588864 0.21519860737721 -921.485705
12043 0 372.4194498 0.0563994169234846 0 958.235705 1155.13294104 0.19691875073949 -958.235705
12043 0 477.283057 0.072280022261765 0 471.360705 925.0128323 0.157728386615127 -471.360705
12043 0 457.1859925 0.0692365111876727 0 745.12633 1067.8949009 0.182068085063734 -745.12633
12043 0 415.2966167 0.0628927598833908 0 918.18883 1256.6300639 0.21423706274083 -918.18883
12043 110 452.50981 0.0685197046212418 -110 966.391955 1160.142844 0.197801950539981 -966.391955
12043 0 537.1152678 0.0813410468784311 0 463.079455 1007.2254869 0.171750735238328 -463.079455
12043 0 474.8380027 0.0719097418241018 0 738.298205 1191.46191864 0.20314347936672 -738.298205
12043 0 412.3804405 0.062451132472646 0 1043.923205 1243.31660664 0.211943045697245 -1043.923205
12043 0 483.1977313 0.0731757439594139 0 1023.15758 1274.69225178 0.217304333222801 -1023.15758
12043 0 394.5287941 0.0597476688145989 0 1194.704455 1302.65969824 0.222050315276887 -1194.704455
12043 0 400.7895075 0.0606957948737364 0 981.735705 1091.56277564 0.186072643532207 -981.735705
12043 0 311.8239304 0.0472227964108583 0 1339.110705 1311.39243978 0.223515174046778 -1339.110705
12043 0 518.0457061 0.0784531414227842 0 283.360705 714.76910628 0.12188782100442 -283.360705
12043 0 418.0662314 0.0633121919357892 0 1097.03258 1244.56429124 0.212148214798712 -1097.03258
12043 0 535.931676 0.0811618030515277 0 0.00133000000005268 726.9506115 0.12399478848534 -0.00133000000005268
