servers infra.cpu infra.freeCpu cpu.fragmentation cpu.remaing infra.mem infra.freeMem mem.fragmentation mem.remaing
-236 101.375 303.255546 0.0456584193333133 -101.375 0.00133000000005268 628.314987 0.107170659462001 -0.00133000000005268
-236 14.0625 295.69937 0.0447627729603819 -14.0625 810.12633 975.700983 0.151235494983416 -810.12633
-236 17.375 434.57364 0.0658006415596331 -17.375 119.12633 450.633626 0.0742338117021572 -119.12633
-236 16.75 342.508154 0.0518563417089866 -16.75 590.37633 816.314355 0.128683386725885 -590.37633
-236 26.25 438.96553 0.0664517993775912 -26.25 185.75133 493.879904 0.0806179621253179 -185.75133
-300 54.8125 314.906932 0.0475547350560158 -54.8125 0.00133000000005268 754.520114 0.128697263696551 -0.00133000000005268
-257 0 405.87971 0.0614666580850339 0 384.25133 726.1208716 0.115526715404631 -384.25133
-236 15.6875 271.24836 0.0410610306158825 -15.6875 369.62633 591.035897 0.092854161240894 -369.62633
-688 0 315.256976 0.0477426988225495 0 0.00133000000005268 695.167296 0.118573550414801 -0.00133000000005268
-236 22.125 303.15342 0.0458718275983006 -22.125 744.75133 935.918715 0.147777228245945 -744.75133
-236 11.75 274.44685 0.041548465033377 -11.75 318.62633 553.665451 0.0875239065169844 -318.62633
-246 1 399.414076 0.060486747280071 -1 421.25133 743.16493 0.119757965493298 -421.25133
-236 18.1875 350.692918 0.0530925596324099 -18.1875 233.12633 641.100138 0.104939902980176 -233.12633
-236 30.25 327.730165 0.0496004073185094 -30.25 238.25133 447.385209 0.0711722143630859 -238.25133
-236 32 414.308294 0.0626965127348343 -32 0.00133000000005268 460.96508 0.0786260491069035 -0.00133000000005268
-236 21.875 426.812594 0.0646213856995334 -21.875 24.6263300000001 482.320165 0.0818449070198744 -24.6263300000001
-236 24.875 384.038766 0.0581410732032458 -24.875 424.25133 699.527111 0.11186066657691 -424.25133
-236 28.6875 361.80202 0.0547293416493002 -28.6875 508.75133 698.658079 0.111649944715002 -508.75133
-236 23.25 490.709678 0.0742884442240793 -23.25 0.00133000000005268 488.232613 0.0832770259226776 -0.00133000000005268
-236 44 436.579132 0.0660767912510347 -44 152.62633 545.463882 0.0900784398518317 -152.62633
-236 29.25 367.184463 0.0555760883750898 -29.25 496.87633 701.870441 0.111110545319526 -496.87633
-242 0 464.54812 0.0703514360352857 0 134.50133 552.3100424 0.0913003946969559 -134.50133
-236 16.3125 338.07201 0.0511765981877191 -16.3125 538.00133 728.386708 0.114286644843463 -538.00133
-236 24.0625 350.28633 0.053019519498243 -24.0625 547.12633 654.503251 0.103906374888026 -547.12633
-263 0 278.86729 0.0422318237231666 0 526.37633 778.335046 0.123735175882877 -526.37633
-236 101.8125 452.021266 0.0682974727598562 -101.8125 0.00133000000005268 367.955806 0.062761612397938 -0.00133000000005268
-236 13.9375 375.823605 0.056901370879816 -13.9375 422.12633 663.982415 0.105525429604313 -422.12633
-236 119.625 413.139372 0.062222105671095 -119.625 0.00133000000005268 497.763368 0.0849026826476358 -0.00133000000005268
