tasks prod nonprod.tasks total.cpu total.mem nTasks cpu.request mem.request pendingFraction cpuOnQueue memOnQueue
-6432 238 -6670 385.9806172 761.5265476 0 0 0 -0.0491596542315365 0.0471582328044629 0.107785803199924
-7435 238 -7673 351.5307959 185.4837155 0 0 0 -0.0669620743382598 0.0475568181488755 0.0382272901944679
4206 238 3968 462.8758923 281.2032055 0 0 0 0.0301058644162426 0.0577839094007845 0.0497661256090714
171 238 -67 376.7640153 206.9227617 0 0 0 0.00142994522724421 0.051445230235842 0.0410347846009977
3054 238 2816 480.8432631 208.99515898 0 0 0 0.024588382110221 0.065061357815205 0.0382052198184045
-5424 238 -5662 390.0506549 965.588387200001 0 0 0 -0.0388572083560191 0.0478971063906128 0.136413966348278
-1499 238 -1737 443.481947 276.438923579999 0 0 0 -0.0111956740931056 0.056381143704161 0.0482417862065178
-4127 238 -4365 318.1942558 134.58144364 0 0 0 -0.0336733028720627 0.046050222367626 0.0263482700334099
-8216 238 -8454 408.716162000001 777.747540300002 0 0 0 -0.0557149154036551 0.0510503290923084 0.110226120936322
-1318 238 -1556 377.4668386 286.98658664 0 0 0 -0.0125042692876931 0.0559027364807134 0.0592185704997438
-3145 238 -3383 325.7447697 191.7636859 0 0 0 -0.0254096241476263 0.046364513742245 0.0368129741035834
-9693 238 -9931 432.0414635 308.16271858 0 0 0 -0.0750052232049586 0.0543794823490581 0.0442611504786985
893 238 655 389.2161036 338.3264687 0 0 0 0.00663905967719153 0.0531895866958125 0.0595120982521736
-208 238 -446 372.2350248 193.7584275 0 0 0 -0.0016210360602589 0.053375596156089 0.0365144309000258
4898 238 4660 476.345522 451.0278409 0 0 0 0.0416620592863522 0.0683866272450735 0.0796805826358486
-582 238 -820 456.9759367 315.9764941 0 0 0 -0.00477006171574695 0.0625734601613857 0.0557017027915528
1102 238 864 415.2402081 337.1869195 0 0 0 0.00880810793528999 0.0569414324969149 0.0632126269783174
5947 238 5709 342.50981 193.750889 0 0 0 0.0499366031018297 0.0527759756658103 0.0395900290784162
8063 238 7825 536.1860719 543.0950059 0 0 0 0.0623097015502079 0.0732728527555992 0.0904935414315191
3719 238 3481 474.8425123 451.2151251 0 0 0 0.0303586880214201 0.0662934815964468 0.0836392692495745
700 238 462 412.3800057 198.48948564 0 0 0 0.0058298354320741 0.0589546457510562 0.0383573162600123
-12319 238 -12557 483.0821498 251.509286 0 0 0 -0.076176754310025 0.0561415729325823 0.0386894669582268
-2057 238 -2295 394.5362918 103.80926724 0 0 0 -0.0172658368097233 0.0549921525253795 0.0206635947281463
-15300 238 -15538 400.7915909 108.84709264 0 0 0 -0.127695800227015 0.0589184150575584 0.021634197555256
-27192 238 -27430 311.815526499999 -27.8749742200002 0 0 0 -0.190345522764182 0.0376115005726865 -0.00461258931245609
-11342 238 -11580 514.216547999999 421.4847479 0 0 0 -0.0694324560920216 0.0632138660183594 0.0585739537257711
-997 238 -1235 418.0687472 146.34055204 0 0 0 -0.00881201332850162 0.0602209251087822 0.0288635995750963
-12538 238 -12776 521.884395399999 717.3016729 0 0 0 -0.0906167111149657 0.0681327300161796 0.110429565076744
