tasks prod nonprod.tasks total.cpu total.mem nTasks cpu.request mem.request pendingFraction cpuOnQueue memOnQueue
6103 238 5865 364.24705 784.90843 0 0 0 0.046645113460054 0.04450287505846 0.111095254436723
3284 238 3046 276.51682 161.547713 0 0 0 0.029576792485117 0.0374085578766368 0.0332941966816684
12014 238 11776 430.908124 335.8502125 0 0 0 0.0859942594143458 0.0537931579749245 0.0594373162688159
5355 238 5117 303.967854 196.590226 0 0 0 0.0447798636952795 0.0415052807547802 0.0389857428554293
8361 238 8123 426.94426 296.742114 0 0 0 0.0673161305905559 0.0577684567896942 0.0542457430596896
3582 238 3344 349.7171338 963.662154000001 0 0 0 0.025661231624495 0.0429442651968709 0.136141836821446
7040 238 6802 400.6852 340.1720587 0 0 0 0.0525800837995086 0.0509402693709436 0.0593639546729292
5852 238 5614 255.51569 194.653755 0 0 0 0.0477480417754569 0.0369791538610088 0.0381091892094465
7472 238 7234 370.900910800001 871.557220000002 0 0 0 0.0506696504255247 0.0463270487379868 0.123521279794196
5083 238 4845 283.29521 191.593464 0 0 0 0.0482239763196843 0.0419559438111615 0.0395345691518558
5993 238 5755 265.00172 208.44374 0 0 0 0.0484196748860808 0.0377187203956465 0.0400150527283647
2196 238 1958 394.24334 313.137421 0 0 0 0.0169928267985235 0.0496219704819228 0.0449756627773081
5962 238 5724 312.350808 394.146579 0 0 0 0.0443248306779573 0.0426853108798838 0.0693309335959919
6532 238 6294 312.279005 216.580226 0 0 0 0.0509067670462073 0.0447783710516252 0.0408152760043894
8625 238 8387 371.0418 456.168967 0 0 0 0.0733636711606345 0.0532686801849291 0.080588836818639
8178 238 7940 388.554532 440.116455 0 0 0 0.067026743490341 0.0532045553737531 0.077585631930973
8169 238 7931 332.455123 271.086473 0 0 0 0.0652934970266641 0.0455892049355662 0.0508207380109142
5782 238 5544 332.98229 189.063149 0 0 0 0.0485511079762535 0.0513079179664541 0.0386321611487777
10875 238 10637 463.76667 505.835615 0 0 0 0.084040432141698 0.0633763327783759 0.0842851723662673
7519 238 7281 405.1396 379.344385 0 0 0 0.0613785897373104 0.0565621525471653 0.0703169849377225
6489 238 6251 318.627723 194.580971 0 0 0 0.0540425744553268 0.0455516375097879 0.0376020111028148
7427 238 7189 460.903488 423.7123492 0 0 0 0.0459261915951421 0.0535640714465364 0.0651793227792237
6391 238 6153 314.87871 193.276393 0 0 0 0.053644123991707 0.0438891387362979 0.0384723364459992
2477 238 2239 323.37915 104.264851 0 0 0 0.0206733658276023 0.0475383900592223 0.0207234417557092
1311 238 1073 276.58447 178.08461028 0 0 0 0.00917707341658733 0.0333618953121669 0.0294684100371671
9936 238 9698 463.88189 580.695238 0 0 0 0.0608253291950561 0.0570261065242952 0.0806995179988283
7718 238 7480 345.961975 236.818663 0 0 0 0.068215766167879 0.0498342684701914 0.0467091244733949
5940 238 5702 482.8563528 676.878563 0 0 0 0.042930552243013 0.0630375650467659 0.104206372501075
