servers infra.cpu infra.freeCpu cpu.fragmentation cpu.remaing infra.mem infra.freeMem mem.fragmentation mem.remaing
12043 0 415.9353971 0.0629894971567031 0 103.37633 884.8708146 0.150897229925144 -103.37633
12043 0 351.6064749 0.05324748796426 0 1332.93883 1519.90345998 0.258687544948634 -1332.93883
12043 0 463.0773146 0.0701286964146443 0 900.06383 1182.57930058 0.201355289581817 -900.06383
12043 0 376.890756 0.0570765541210767 0 1151.00133 1357.36589784 0.231043239542496 -1151.00133
12043 0 480.8483553 0.0728199530988528 0 918.93883 1131.9552255 0.192727883309175 -918.93883
12043 7.5 420.6981884 0.0637106613784299 -7.5 18.3138300000001 1008.7629685 0.172057366228505 -18.3138300000001
12043 0 443.4832511 0.0671613601029796 0 1132.50133 1410.20280358 0.240049088976035 -1132.50133
12043 0 318.1909599 0.048187023041684 0 1135.37633 1271.37305064 0.216322792849024 -1135.37633
12042 0 413.556961 0.0626293054177867 0 146.06383 928.8584827 0.158384158808911 -146.06383
12043 0 377.4669283 0.0571638099875062 0 1113.50133 1400.60666964 0.238372100466412 -1113.50133
12043 0 325.8973566 0.0493540842161057 0 1053.25133 1246.38834664 0.212124471303539 -1053.25133
12043 0 432.0453773 0.0654292018778632 0 952.18883 1261.73062558 0.214822896739692 -952.18883
12043 0 390.1774087 0.0590886924923333 0 914.00133 1253.9351893 0.213512205214792 -914.00133
12043 0 372.420608 0.0563995923219627 0 949.81383 1146.24778864 0.195111387312806 -949.81383
12043 0 477.316738 0.0722851229318896 0 463.37633 916.12292044 0.156082827512782 -463.37633
12043 0 457.1996159 0.0692385743232499 0 741.12633 1059.4942972 0.180428360594612 -741.12633
12043 0 415.3093366 0.0628946861924052 0 910.25133 1247.78906964 0.212452972174855 -910.25133
12043 110.9375 453.44731 0.068664031254323 -110.9375 958.68883 1152.439719 0.196231965384571 -958.68883
12043 0 537.1253367 0.081342571718472 0 455.18883 998.9178979 0.170215369607377 -455.18883
12043 0 474.8167664 0.0719065257865445 0 730.37633 1181.8709159 0.201275761474427 -730.37633
12043 0 412.3794108 0.0624509765342824 0 1035.06383 1233.70191864 0.209952787107456 -1035.06383
12043 0 483.2014815 0.0731763118918714 0 1015.06383 1266.55225778 0.215626310880016 -1015.06383
12043 0 394.5325025 0.0597482304168402 0 1188.56383 1293.64171824 0.220121917287863 -1188.56383
12043 0 400.791793 0.0606961409911786 0 974.00133 1083.06095364 0.184334656956603 -974.00133
12043 0 311.8103504 0.0472207398478022 0 1332.00133 1304.21422378 0.221931987858967 -1332.00133
12043 0 517.9932505 0.0784451975163745 0 279.12633 706.029758 0.120323104330171 -279.12633
12043 0 418.0678283 0.063312433771249 0 1089.37633 1236.72231824 0.210506515759591 -1089.37633
12043 1.75 535.7210161 0.0811298797466306 -1.75 0.00133000000005268 722.6515962 0.123261512241257 -0.00133000000005268
