servers infra.cpu infra.freeCpu cpu.fragmentation cpu.remaing infra.mem infra.freeMem mem.fragmentation mem.remaing
2881 655.75 367.337725 0.0548133299815262 -655.75 0.00133000000005268 53.2091618000001 0.00907576795204421 -0.00133000000005268
3272 0 337.988546 0.0511851809336312 0 161.50133 386.17293124 0.0603370855962473 -161.50133
3521 94.4375 446.030498 0.0675093647199651 -94.4375 0.00133000000005268 253.481859 0.0432359537962587 -0.00133000000005268
3327 0 363.261284 0.0550124989967062 0 0.00133000000005268 254.20740174 0.0433597017095375 -0.00133000000005268
3522 136.625 462.772704 0.0700243113610004 -136.625 0.00133000000005268 238.6528684 0.0407065982891987 -0.00133000000005268
3344 677.125 396.418649 0.0596021215020583 -677.125 0.00133000000005268 99.5972944 0.0169881136219277 -0.00133000000005268
3520 0 433.467468 0.0656445641161549 0 79.7513300000001 423.95310914 0.0699650434770063 -79.7513300000001
2877 0 304.45125 0.0461062734259645 0 0.00133000000005268 210.666327 0.035932972688324 -0.00133000000005268
2890 522.9375 385.537681 0.0580186938984861 -522.9375 0.00133000000005268 101.3373154 0.0172849093163404 -0.00133000000005268
3339 0 364.909655 0.0552621292545338 0 0.00133000000005268 329.6310401 0.0562245907422171 -0.00133000000005268
2876 55.8125 310.044776 0.0469327271960438 -55.8125 0.00133000000005268 205.566116 0.0350630387437899 -0.00133000000005268
2946 39.3125 400.581244 0.060635600083553 -39.3125 0.00133000000005268 311.338663 0.0531044943251057 -0.00133000000005268
2832 168.5625 370.696686 0.0560606347254983 -168.5625 0.00133000000005268 217.192117 0.0370460670976261 -0.00133000000005268
2885 246.0625 352.807338 0.0533136127431285 -246.0625 0.00133000000005268 78.7542639999999 0.0134329454948049 -0.00133000000005268
3412 607.125 448.759766 0.0675203028262676 -607.125 0.00133000000005268 -81.0496889999999 -0.0138245532554691 -0.00133000000005268
2771 346.375 426.08269 0.0642642539078622 -346.375 0.00133000000005268 54.7555880000001 0.00933953264280699 -0.00133000000005268
2829 183.625 394.269054 0.0596166422287403 -183.625 0.00133000000005268 188.188002 0.0320988812722757 -0.00133000000005268
1444 205.5625 409.531958 0.061794238277045 -205.5625 0.00133000000005268 117.617131 0.0200617231271863 -0.00133000000005268
3412 563.375 508.41556 0.0765871922685421 -563.375 0.00133000000005268 25.7798583 0.00439719057237276 -0.00133000000005268
3124 289.0625 437.426638 0.0659838257321718 -289.0625 0.00133000000005268 207.1241172 0.0353287870283555 -0.00133000000005268
3119 172.125 392.196134 0.0593120835516551 -172.125 0.00133000000005268 133.60629 0.0227889654451825 -0.00133000000005268
3220 0 468.154335 0.0708975633210919 0 0.00133000000005268 275.7186947 0.0470288524646334 -0.00133000000005268
3124 0 378.590189 0.0573339172377238 0 0.00133000000005268 191.418951 0.0326499773561428 -0.00133000000005268
3115 259.4375 391.87591 0.0592898980591816 -259.4375 0.00133000000005268 37.5173539 0.00639923338404225 -0.00133000000005268
3219 0 306.787217 0.0464600336198084 0 49.2513300000001 78.63600378 0.0116266610041012 -49.2513300000001
3219 752.75 494.956624 0.0745040933199391 -752.75 0.00133000000005268 -184.5684764 -0.0314815810522347 -0.00133000000005268
3124 77.5 395.797325 0.059899488994241 -77.5 0.00133000000005268 176.608605 0.0301238022911787 -0.00133000000005268
3220 829.0625 512.7129902 0.0771339745024229 -829.0625 0.00133000000005268 -254.5415982 -0.0434167862364203 -0.00133000000005268
