tasks prod nonprod.tasks total.cpu total.mem nTasks cpu.request mem.request pendingFraction cpuOnQueue memOnQueue
-8771 238 -9009 -1.80439799999999 537.2812934 0 0 0 -0.0670365869503741 -0.000220457238431282 0.0760463255495482
-4147 238 -4385 339.565118 221.27970488 0 0 0 -0.0373492565273387 0.0459380422846972 0.0456046692281942
9283 238 9045 446.112674 344.75174174 0 0 0 0.0664462052724631 0.0556912441666985 0.0610126703672267
921 238 683 364.147326 241.08761684 0 0 0 0.00770163482042063 0.0497224848050296 0.0478100057515194
6644 238 6406 453.370583 359.2240704 0 0 0 0.0534922104585162 0.0613441176929138 0.0656677151790266
-12016 238 -12254 -7.35621899999978 680.283386000001 0 0 0 -0.0860818981574347 -0.000903322682962726 0.0961073643337796
3157 238 2919 432.10059 297.47128888 0 0 0 0.0235788813288421 0.0549341988422423 0.0519121769643749
2003 238 1765 303.085804 235.6080821 0 0 0 0.0163430156657964 0.0438636726347551 0.0461272015020913
-5609 238 -5847 208.547188000001 611.258281000002 0 0 0 -0.038036144169803 0.0260484012341933 0.0866304626033854
-169 238 -407 364.653297 321.96474964 0 0 0 -0.00160335471139615 0.0540050544429847 0.0664361789455538
-1428 238 -1666 309.269838 235.1834041 0 0 0 -0.0115373428562195 0.0440195729534468 0.0451482798950825
-5006 238 -5244 418.876073 351.38326054 0 0 0 -0.0387368355889841 0.0527224026916719 0.0504688803438731
2488 238 2250 373.267247 404.9505361 0 0 0 0.0184971785855011 0.0510100440638956 0.0712313647355301
1697 238 1459 355.539241 232.5305111 0 0 0 0.0132254720877853 0.0509815511193626 0.0438211611709567
7060 238 6822 457.937316 501.938846 0 0 0 0.060051886190618 0.0657438499671703 0.0886747470334386
3517 238 3279 440.773374 400.90270594 0 0 0 0.0288252698527182 0.0603548522868831 0.0706728626703856
2857 238 2619 398.89679 382.6198471 0 0 0 0.0228355393567364 0.0547002775693413 0.0717299642142053
3414 238 3176 293.55355 184.60171 0 0 0 0.0286671536891957 0.0452325000893032 0.0377205343652661
9643 238 9405 518.728597 578.8200456 0 0 0 0.0745197137602201 0.0708871902871589 0.0964462482785968
6014 238 5776 454.869012 479.722711 0 0 0 0.0490930760314117 0.0635049509989207 0.088923563857866
3019 238 2781 394.335455 252.7109791 0 0 0 0.0251432473849024 0.0563749617713499 0.0488354076613247
986 238 748 473.54502 263.451928780001 0 0 0 0.0060971085112172 0.0550332118216287 0.0405265938913085
380 238 142 380.102388 190.71065364 0 0 0 0.0031896052443825 0.0529802933991001 0.0379616171265909
-747 238 -985 389.745796 174.1308711 0 0 0 -0.00623455965814249 0.0572946266764263 0.0346098510715923
-12149 238 -12387 303.47159 1.89686277999999 0 0 0 -0.0850436803494428 0.0366050466094385 0.000313881868272581
3456 238 3218 417.045413 363.5179526 0 0 0 0.0211566362417586 0.0512683867594113 0.050518278158742
684 238 446 402.822181 233.89090764 0 0 0 0.00604555377802918 0.0580247257338094 0.0461316662283161
-4813 238 -5051 157.350859 440.6189758 0 0 0 -0.0347853111019564 0.0205423723885134 0.0678338887255571
